Time(ms),X,Y,Area
145208,, ,Model
145221,, ,Model
145231,, ,Model
145245,, ,Model
145258,, ,Model
145274,, ,Model
145284,, ,Model
145294,, ,Model
145311,, ,Model
145322,, ,Model
145336,, ,Model
145351,, ,Model
145366,, ,Model
145380,, ,Model
145391,, ,Model
145404,, ,Model
145419,, ,Model
145431,, ,Model
145447,, ,Model
145461,, ,Model
145482,, ,Model
145496,, ,Model
145513,, ,Model
145524,, ,Model
145535,, ,Model
145557,, ,Model
145572,-25.01,809.33,Area 1
145589,-25.01,809.33,Area 1
145607,153.61,884.35,Area 1
145626,153.61,884.35,Area 1
145639,169.72,887.32,Area 1
145655,169.72,887.32,Area 1
145669,162.87,898.84,Area 1
145683,162.87,898.84,Area 1
145699,160.12,907.99,Area 1
145710,160.12,907.99,Area 1
145728,7.76,849.48,Area 1
145738,7.76,849.48,Area 1
145755,, ,Model
145771,, ,Model
145787,, ,Model
145799,, ,Model
145816,, ,Model
145830,, ,Model
145848,, ,Model
145865,, ,Model
145882,, ,Model
145894,, ,Model
145905,, ,Model
145921,, ,Model
145933,, ,Model
145949,, ,Model
145963,, ,Model
145977,, ,Model
145989,, ,Model
146004,, ,Model
146016,, ,Model
146029,, ,Model
146045,, ,Model
146068,, ,Model
146078,, ,Model
146089,, ,Model
146103,, ,Model
146114,, ,Model
146126,, ,Model
146141,, ,Model
146155,, ,Model
146167,, ,Model
146183,, ,Model
146200,, ,Model
146213,, ,Model
146231,, ,Model
146248,, ,Model
146271,, ,Model
146284,, ,Model
146299,, ,Model
146310,, ,Model
146322,, ,Model
146342,, ,Model
146358,, ,Model
146370,, ,Model
146385,, ,Model
146400,, ,Model
146411,, ,Model
146425,, ,Model
146447,, ,Model
146467,, ,Model
146482,, ,Model
146503,, ,Model
146521,, ,Model
146535,, ,Model
146549,, ,Model
146561,, ,Model
146571,, ,Model
146591,, ,Model
146603,, ,Model
146626,, ,Model
146641,, ,Model
146652,, ,Model
146670,, ,Model
146690,, ,Model
146701,, ,Model
146715,, ,Model
146736,, ,Model
146750,, ,Model
146765,, ,Model
146776,, ,Model
146789,, ,Model
146810,, ,Model
146823,, ,Model
146833,, ,Model
146847,, ,Model
146863,, ,Model
146881,, ,Model
146891,, ,Model
146903,, ,Model
146914,, ,Model
146928,, ,Model
146942,, ,Model
146954,, ,Model
146968,, ,Model
146981,, ,Model
146995,312.25,835.61,Area 1
147012,312.25,835.61,Area 1
147030,620.09,832.48,Area 1
147046,620.09,832.48,Area 1
147061,1040.72,837.01,Area 2
147074,1040.72,837.01,Area 2
147094,1170.90,848.37,Area 2
147107,1170.90,848.37,Area 2
147117,1180.09,853.30,Area 2
147131,1180.09,853.30,Area 2
147141,1180.09,853.30,Area 2
147152,1175.72,859.12,Area 2
147166,1175.72,859.12,Area 2
147182,1186.45,868.97,Area 2
147200,1186.45,868.97,Area 2
147225,1193.31,870.85,Area 2
147240,1192.93,872.59,Area 2
147257,1192.93,872.59,Area 2
147269,1193.78,876.64,Area 2
147281,1193.78,876.64,Area 2
147298,1196.21,876.02,Area 2
147308,1196.21,876.02,Area 2
147319,1196.21,876.02,Area 2
147331,1199.57,879.33,Area 2
147346,1199.57,879.33,Area 2
147358,1196.88,880.45,Area 2
147380,1196.88,880.45,Area 2
147397,1197.33,881.04,Area 2
147420,1202.41,885.60,Area 2
147436,1202.41,885.60,Area 2
147448,1200.75,888.10,Area 2
147459,1200.75,888.10,Area 2
147476,1201.31,884.99,Area 2
147498,1201.31,884.99,Area 2
147515,1203.76,880.45,Area 2
147530,1203.76,880.45,Area 2
147541,1202.74,879.37,Area 2
147553,1202.74,879.37,Area 2
147566,1201.43,880.27,Area 2
147581,1201.43,880.27,Area 2
147593,1201.43,880.27,Area 2
147606,1197.80,880.22,Area 2
147619,1197.80,880.22,Area 2
147629,1198.29,877.72,Area 2
147646,1198.29,877.72,Area 2
147657,1203.96,881.28,Area 2
147670,1203.96,881.28,Area 2
147687,1082.00,954.24,Area 2
147699,1082.00,954.24,Area 2
147714,958.57,1022.03,Area 1
147725,958.57,1022.03,Area 1
147736,958.57,1022.03,Area 1
147752,958.57,1022.03,Area 1
147772,958.57,1022.03,Area 1
147787,958.57,1022.03,Area 1
147802,958.57,1022.03,Area 1
147813,958.57,1022.03,Area 1
147827,958.57,1022.03,Area 1
147843,958.57,1022.03,Area 1
147853,958.57,1022.03,Area 1
147868,958.57,1022.03,Area 1
147879,958.57,1022.03,Area 1
147893,958.57,1022.03,Area 1
147909,958.57,1022.03,Area 1
147920,958.57,1022.03,Area 1
147932,958.57,1022.03,Area 1
147948,958.57,1022.03,Area 1
147959,958.57,1022.03,Area 1
147972,958.57,1022.03,Area 1
147983,958.57,1022.03,Area 1
147996,958.57,1022.03,Area 1
148008,958.57,1022.03,Area 1
148024,958.57,1022.03,Area 1
148042,958.57,1022.03,Area 1
148058,958.57,1022.03,Area 1
148072,958.57,1022.03,Area 1
148092,958.57,1022.03,Area 1
148113,958.57,1022.03,Area 1
148126,958.57,1022.03,Area 1
148139,958.57,1022.03,Area 1
148154,958.57,1022.03,Area 1
148171,958.57,1022.03,Area 1
148182,958.57,1022.03,Area 1
148193,958.57,1022.03,Area 1
148211,958.57,1022.03,Area 1
148224,, ,Model
148236,, ,Model
148254,, ,Model
148264,, ,Model
148281,, ,Model
148300,, ,Model
148314,, ,Model
148325,, ,Model
148343,, ,Model
148360,, ,Model
148372,, ,Model
148383,, ,Model
148396,, ,Model
148407,, ,Model
148418,, ,Model
148431,, ,Model
148446,, ,Model
148460,, ,Model
148475,, ,Model
148488,, ,Model
148501,, ,Model
148515,, ,Model
148529,, ,Model
148542,, ,Model
148559,, ,Model
148576,, ,Model
148589,, ,Model
148603,, ,Model
148616,, ,Model
148627,, ,Model
148637,, ,Model
148651,, ,Model
148662,, ,Model
148676,, ,Model
148693,, ,Model
148710,, ,Model
148722,, ,Model
148733,, ,Model
148752,, ,Model
148770,, ,Model
148781,766.81,483.97,Area 3
148801,771.75,482.39,Area 3
148815,771.75,482.39,Area 3
148829,771.75,482.39,Area 3
148847,766.33,480.89,Area 3
148860,766.33,480.89,Area 3
148873,768.38,498.84,Area 3
148884,768.38,498.84,Area 3
148901,777.58,509.58,Area 3
148913,777.58,509.58,Area 3
148923,777.58,509.58,Area 3
148941,781.48,509.06,Area 3
148954,788.57,502.50,Area 3
148969,788.57,502.50,Area 3
148982,788.57,502.50,Area 3
148996,786.49,491.02,Area 3
149010,786.49,491.02,Area 3
149024,785.79,495.70,Area 3
149040,785.79,495.70,Area 3
149054,785.68,493.95,Area 3
149067,785.68,493.95,Area 3
149082,783.18,481.80,Area 3
149094,783.18,481.80,Area 3
149107,790.63,480.98,Area 3
149119,790.63,480.98,Area 3
149131,790.63,480.98,Area 3
149144,797.61,492.50,Area 3
149155,797.61,492.50,Area 3
149169,797.71,492.07,Area 3
149182,797.71,492.07,Area 3
149196,799.65,485.07,Area 3
149212,799.65,485.07,Area 3
149222,799.65,485.07,Area 3
149232,804.73,487.84,Area 3
149245,804.73,487.84,Area 3
149256,806.97,488.78,Area 3
149267,806.97,488.78,Area 3
149281,806.97,488.78,Area 3
149293,803.71,488.09,Area 3
149306,803.71,488.09,Area 3
149319,801.26,488.70,Area 3
149336,801.26,488.70,Area 3
149350,801.83,484.38,Area 3
149366,801.83,484.38,Area 3
149381,803.19,478.64,Area 3
149395,803.19,478.64,Area 3
149410,803.99,482.25,Area 3
149421,803.99,482.25,Area 3
149436,803.99,482.25,Area 3
149451,803.89,483.69,Area 3
149461,803.89,483.69,Area 3
149474,802.42,482.69,Area 3
149492,802.42,482.69,Area 3
149509,804.95,487.04,Area 3
149520,804.95,487.04,Area 3
149536,808.65,479.25,Area 3
149548,808.65,479.25,Area 3
149559,810.06,476.54,Area 3
149571,810.06,476.54,Area 3
149583,810.06,476.54,Area 3
149594,826.81,581.72,Area 1
149606,826.81,581.72,Area 1
149616,826.81,581.72,Area 1
149628,870.89,869.18,Area 1
149645,870.89,869.18,Area 1
149658,870.89,869.18,Area 1
149669,870.89,869.18,Area 1
149684,870.89,869.18,Area 1
149695,870.89,869.18,Area 1
149711,870.89,869.18,Area 1
149727,870.89,869.18,Area 1
149740,870.89,869.18,Area 1
149755,870.89,869.18,Area 1
149767,870.89,869.18,Area 1
149782,870.89,869.18,Area 1
149794,870.89,869.18,Area 1
149806,870.89,869.18,Area 1
149822,870.89,869.18,Area 1
149836,870.89,869.18,Area 1
149846,870.89,869.18,Area 1
149859,870.89,869.18,Area 1
149869,870.89,869.18,Area 1
149879,870.89,869.18,Area 1
149891,870.89,869.18,Area 1
149902,870.89,869.18,Area 1
149913,870.89,869.18,Area 1
149926,870.89,869.18,Area 1
149938,870.89,869.18,Area 1
149949,870.89,869.18,Area 1
149965,870.89,869.18,Area 1
149975,870.89,869.18,Area 1
149986,870.89,869.18,Area 1
150001,870.89,869.18,Area 1
150014,870.89,869.18,Area 1
150028,870.89,869.18,Area 1
150039,870.89,869.18,Area 1
150050,870.89,869.18,Area 1
150063,870.89,869.18,Area 1
150075,870.89,869.18,Area 1
150086,870.89,869.18,Area 1
150098,870.89,869.18,Area 1
150113,870.89,869.18,Area 1
150126,, ,Model
150140,, ,Model
150151,, ,Model
150162,, ,Model
150179,, ,Model
150190,, ,Model
150202,, ,Model
150215,, ,Model
150227,, ,Model
150243,, ,Model
150255,, ,Model
150267,, ,Model
150283,, ,Model
150300,, ,Model
150313,, ,Model
150325,, ,Model
150338,, ,Model
150356,, ,Model
150368,, ,Model
150383,, ,Model
150397,, ,Model
150412,, ,Model
150426,, ,Model
150437,1511.72,911.36,Area 2
150455,1511.72,911.36,Area 2
150472,1458.76,661.96,Area 2
150489,1458.76,661.96,Area 2
150506,1474.98,443.60,Area 4
150516,1474.98,443.60,Area 4
150527,1518.20,367.12,Area 4
150540,1518.20,367.12,Area 4
150553,1518.20,367.12,Area 4
150568,1558.12,360.69,Area 4
150585,1558.12,360.69,Area 4
150600,1567.34,361.50,Area 4
150612,1567.34,361.50,Area 4
150622,1576.92,362.28,Area 4
150641,1576.92,362.28,Area 4
150655,1588.42,366.72,Area 4
150666,1588.42,366.72,Area 4
150694,1596.29,356.91,Area 4
150706,1596.29,356.91,Area 4
150718,1606.65,353.12,Area 4
150731,1606.65,353.12,Area 4
150748,1623.42,365.12,Area 4
150760,1623.42,365.12,Area 4
150771,1604.68,359.44,Area 4
150788,1604.68,359.44,Area 4
150798,1604.68,359.44,Area 4
150818,1576.25,365.64,Area 4
150829,1576.25,365.64,Area 4
150844,1572.82,374.81,Area 4
150858,1572.82,374.81,Area 4
150871,1567.14,378.19,Area 4
150891,1567.14,378.19,Area 4
150906,1568.37,377.37,Area 4
150920,1568.37,377.37,Area 4
150932,1573.62,374.41,Area 4
150946,1573.62,374.41,Area 4
150960,1574.71,372.54,Area 4
150973,1574.71,372.54,Area 4
150988,1568.84,372.09,Area 4
150998,1568.84,372.09,Area 4
151009,1568.84,372.09,Area 4
151034,1566.79,373.40,Area 4
151048,1570.82,373.27,Area 4
151065,1570.82,373.27,Area 4
151079,1572.75,378.23,Area 4
151096,1572.75,378.23,Area 4
151109,1570.91,367.02,Area 4
151119,1570.91,367.02,Area 4
151131,1570.91,367.02,Area 4
151145,1567.51,360.64,Area 4
151159,1567.51,360.64,Area 4
151173,1572.22,371.13,Area 4
151189,1572.22,371.13,Area 4
151199,1573.52,370.84,Area 4
151213,1573.52,370.84,Area 4
151228,1568.73,367.32,Area 4
151240,1568.73,367.32,Area 4
151252,1568.73,367.32,Area 4
151269,1573.15,368.14,Area 4
151285,1574.58,364.17,Area 4
151303,1574.58,364.17,Area 4
151318,1570.94,366.65,Area 4
151336,1570.94,366.65,Area 4
151351,1569.60,371.30,Area 4
151363,1569.60,371.30,Area 4
151380,1570.05,372.34,Area 4
151392,1570.05,372.34,Area 4
151407,1570.17,375.30,Area 4
151420,1570.17,375.30,Area 4
151435,1570.17,375.30,Area 4
151450,1564.02,366.57,Area 4
151461,1564.02,366.57,Area 4
151480,1564.62,366.24,Area 4
151495,1564.62,366.24,Area 4
151509,1569.46,370.73,Area 4
151520,1569.46,370.73,Area 4
151537,1569.00,367.63,Area 4
151555,1569.00,367.63,Area 4
151566,1567.58,371.71,Area 4
151576,1567.58,371.71,Area 4
151596,1567.66,371.77,Area 4
151607,1567.66,371.77,Area 4
151625,1566.70,372.63,Area 4
151638,1566.70,372.63,Area 4
151655,1565.68,368.62,Area 4
151672,1565.68,368.62,Area 4
151687,1564.67,367.37,Area 4
151703,1564.67,367.37,Area 4
151714,1564.34,372.48,Area 4
151728,1564.34,372.48,Area 4
