Time(ms),X,Y,Area
321466,, ,Model
321481,, ,Model
321492,, ,Model
321503,, ,Model
321514,, ,Model
321525,, ,Model
321535,, ,Model
321548,, ,Model
321559,, ,Model
321570,, ,Model
321582,, ,Model
321592,, ,Model
321604,, ,Model
321616,, ,Model
321627,, ,Model
321639,, ,Model
321649,, ,Model
321659,, ,Model
321670,, ,Model
321683,, ,Model
321693,, ,Model
321704,, ,Model
321715,, ,Model
321725,, ,Model
321736,, ,Model
321748,, ,Model
321759,, ,Model
321770,, ,Model
321782,, ,Model
321792,, ,Model
321803,, ,Model
321815,, ,Model
321825,, ,Model
321836,, ,Model
321849,, ,Model
321859,, ,Model
321870,, ,Model
321882,, ,Model
321893,, ,Model
321904,, ,Model
321915,, ,Model
321926,, ,Model
321936,, ,Model
321949,, ,Model
321959,, ,Model
321969,, ,Model
321982,, ,Model
321992,, ,Model
322004,, ,Model
322015,, ,Model
322026,, ,Model
322038,, ,Model
322049,, ,Model
322059,, ,Model
322070,, ,Model
322082,, ,Model
322093,, ,Model
322104,, ,Model
322116,, ,Model
322126,, ,Model
322137,, ,Model
322149,, ,Model
322160,, ,Model
322170,, ,Model
322181,, ,Model
322192,, ,Model
322202,, ,Model
322215,, ,Model
322226,, ,Model
322237,, ,Model
322249,, ,Model
322260,, ,Model
322271,, ,Model
322282,, ,Model
322292,, ,Model
322302,, ,Model
322316,, ,Model
322326,, ,Model
322337,, ,Model
322348,, ,Model
322358,, ,Model
322368,, ,Model
322381,, ,Model
322392,, ,Model
322403,, ,Model
322415,, ,Model
322426,, ,Model
322437,, ,Model
322449,, ,Model
322460,, ,Model
322471,, ,Model
322482,, ,Model
322493,, ,Model
322503,, ,Model
322515,, ,Model
322526,, ,Model
322536,, ,Model
322548,, ,Model
322559,, ,Model
322570,, ,Model
322582,, ,Model
322593,, ,Model
322604,, ,Model
322614,, ,Model
322625,, ,Model
322637,, ,Model
322649,, ,Model
322660,, ,Model
322670,, ,Model
322682,, ,Model
322692,, ,Model
322704,, ,Model
322715,, ,Model
322726,, ,Model
322737,, ,Model
322748,, ,Model
322758,, ,Model
322769,, ,Model
322781,, ,Model
322792,, ,Model
322803,, ,Model
322815,, ,Model
322825,, ,Model
322836,, ,Model
322848,, ,Model
322859,, ,Model
322870,, ,Model
322882,, ,Model
322893,, ,Model
322903,, ,Model
322915,, ,Model
322926,, ,Model
322937,, ,Model
322949,, ,Model
322959,, ,Model
322969,, ,Model
322982,, ,Model
322993,, ,Model
323004,830.41,706.30,Area 1
323020,830.41,706.30,Area 1
323032,830.41,706.30,Area 1
323049,834.09,698.66,Area 1
323059,834.09,698.66,Area 1
323070,832.81,696.42,Area 1
323082,832.81,696.42,Area 1
323098,827.86,701.82,Area 1
323108,827.86,701.82,Area 1
323119,827.86,701.82,Area 1
323131,827.86,701.82,Area 1
323142,827.86,701.82,Area 1
323153,827.86,701.82,Area 1
323164,827.86,701.82,Area 1
323175,827.86,701.82,Area 1
323186,827.86,701.82,Area 1
323197,827.86,701.82,Area 1
323208,827.86,701.82,Area 1
323218,827.86,701.82,Area 1
323232,827.86,701.82,Area 1
323242,827.86,701.82,Area 1
323252,827.86,701.82,Area 1
323264,827.86,701.82,Area 1
323276,956.82,677.31,Area 1
323287,956.82,677.31,Area 1
323298,956.82,677.31,Area 1
323308,955.36,673.46,Area 1
323320,955.36,673.46,Area 1
323332,955.36,673.46,Area 1
323342,961.56,674.44,Area 1
323354,961.56,674.44,Area 1
323364,961.56,674.44,Area 1
323375,955.75,671.07,Area 1
323385,955.75,671.07,Area 1
323399,938.41,667.22,Area 1
323409,938.41,667.22,Area 1
323419,938.41,667.22,Area 1
323432,934.07,681.89,Area 1
323442,934.07,681.89,Area 1
323453,934.07,681.89,Area 1
323465,936.99,684.45,Area 1
323475,936.99,684.45,Area 1
323486,936.99,684.45,Area 1
323498,927.26,662.32,Area 1
323508,927.26,662.32,Area 1
323519,927.26,662.32,Area 1
323532,939.83,652.82,Area 1
323542,939.83,652.82,Area 1
323553,956.45,676.17,Area 1
323564,956.45,676.17,Area 1
323575,956.45,676.17,Area 1
323585,943.09,666.20,Area 1
323598,943.09,666.20,Area 1
323608,943.09,666.20,Area 1
323620,923.07,642.58,Area 1
323631,923.07,642.58,Area 1
323642,784.14,580.71,Area 1
323653,784.14,580.71,Area 1
323665,784.14,580.71,Area 1
323676,781.82,563.34,Area 1
323687,781.82,563.34,Area 1
323698,781.82,563.34,Area 1
323709,797.39,540.21,Area 3
323719,797.39,540.21,Area 3
323732,808.48,524.65,Area 3
323742,808.48,524.65,Area 3
323753,808.48,524.65,Area 3
323765,793.09,539.67,Area 3
323775,793.09,539.67,Area 3
323786,793.09,539.67,Area 3
323797,784.03,573.12,Area 1
323809,784.03,573.12,Area 1
323820,784.03,573.12,Area 1
323832,797.87,566.92,Area 1
323843,797.87,566.92,Area 1
323853,793.18,558.16,Area 1
323865,793.18,558.16,Area 1
323876,793.18,558.16,Area 1
323886,887.61,629.54,Area 1
323898,887.61,629.54,Area 1
323909,887.61,629.54,Area 1
