Time(ms),X,Y,Area
168077,, ,Model
168087,, ,Model
168099,, ,Model
168110,, ,Model
168121,, ,Model
168133,, ,Model
168143,, ,Model
168153,, ,Model
168167,, ,Model
168177,, ,Model
168188,, ,Model
168200,, ,Model
168210,, ,Model
168221,, ,Model
168233,, ,Model
168243,, ,Model
168254,, ,Model
168266,, ,Model
168277,, ,Model
168287,, ,Model
168299,, ,Model
168310,, ,Model
168320,, ,Model
168333,, ,Model
168344,, ,Model
168355,, ,Model
168366,, ,Model
168377,, ,Model
168388,, ,Model
168399,, ,Model
168410,, ,Model
168420,, ,Model
168434,, ,Model
168444,, ,Model
168454,, ,Model
168466,, ,Model
168477,, ,Model
168487,, ,Model
168500,, ,Model
168510,, ,Model
168521,, ,Model
168533,, ,Model
168544,, ,Model
168554,, ,Model
168567,, ,Model
168577,, ,Model
168589,, ,Model
168599,, ,Model
168610,, ,Model
168620,, ,Model
168633,, ,Model
168643,, ,Model
168653,, ,Model
168666,, ,Model
168677,, ,Model
168688,, ,Model
168699,, ,Model
168709,, ,Model
168720,, ,Model
168733,, ,Model
168744,, ,Model
168754,, ,Model
168766,, ,Model
168776,, ,Model
168787,, ,Model
168799,, ,Model
168810,, ,Model
168821,, ,Model
168834,, ,Model
168845,, ,Model
168856,, ,Model
168866,, ,Model
168878,, ,Model
168889,, ,Model
168900,, ,Model
168911,, ,Model
168921,, ,Model
168933,, ,Model
168944,, ,Model
168955,, ,Model
168965,, ,Model
168977,, ,Model
168987,, ,Model
168999,, ,Model
169010,, ,Model
169020,, ,Model
169033,, ,Model
169044,, ,Model
169055,, ,Model
169066,, ,Model
169077,, ,Model
169087,, ,Model
169100,, ,Model
169111,, ,Model
169122,, ,Model
169132,, ,Model
169144,, ,Model
169154,, ,Model
169166,, ,Model
169176,, ,Model
169186,, ,Model
169200,, ,Model
169210,, ,Model
169221,, ,Model
169233,, ,Model
169243,, ,Model
169255,, ,Model
169266,, ,Model
169277,, ,Model
169287,, ,Model
169300,, ,Model
169310,, ,Model
169321,, ,Model
169333,, ,Model
169344,, ,Model
169355,, ,Model
169366,, ,Model
169376,, ,Model
169387,, ,Model
169400,, ,Model
169411,, ,Model
169422,, ,Model
169432,, ,Model
169443,, ,Model
169454,, ,Model
169466,, ,Model
169476,, ,Model
169488,, ,Model
169499,, ,Model
169510,, ,Model
169520,, ,Model
169533,, ,Model
169543,, ,Model
169554,, ,Model
169566,, ,Model
169577,, ,Model
169588,, ,Model
169599,, ,Model
169610,, ,Model
169620,, ,Model
169632,, ,Model
169643,, ,Model
169654,, ,Model
169666,, ,Model
169676,, ,Model
169686,, ,Model
169699,, ,Model
169710,, ,Model
169720,, ,Model
169733,, ,Model
169743,, ,Model
169755,, ,Model
169766,, ,Model
169776,, ,Model
169786,, ,Model
169799,, ,Model
169809,, ,Model
169820,, ,Model
169833,, ,Model
169843,, ,Model
169853,, ,Model
169866,, ,Model
169876,, ,Model
169887,, ,Model
169899,, ,Model
169910,, ,Model
169921,, ,Model
169934,, ,Model
169944,, ,Model
169955,, ,Model
169966,, ,Model
169977,, ,Model
169987,, ,Model
169999,, ,Model
170009,, ,Model
170020,, ,Model
170034,, ,Model
170044,, ,Model
170054,, ,Model
170065,, ,Model
170076,, ,Model
170087,, ,Model
170099,, ,Model
170110,, ,Model
170120,, ,Model
170132,787.48,894.94,Area 1
170142,787.48,894.94,Area 1
170153,787.48,894.94,Area 1
170166,745.75,900.01,Area 1
170177,745.75,900.01,Area 1
170188,745.75,900.01,Area 1
170199,702.27,868.19,Area 1
170210,702.27,868.19,Area 1
170220,702.27,868.19,Area 1
170232,629.26,815.94,Area 1
170243,629.26,815.94,Area 1
170253,651.08,796.36,Area 1
170266,651.08,796.36,Area 1
170276,651.08,796.36,Area 1
170287,755.01,784.32,Area 1
170300,755.01,784.32,Area 1
170315,623.95,800.87,Area 1
170326,623.95,800.87,Area 1
170336,623.95,800.87,Area 1
170350,629.55,789.56,Area 1
170360,629.55,789.56,Area 1
170370,629.55,789.56,Area 1
170382,753.63,789.93,Area 1
170393,753.63,789.93,Area 1
170405,664.31,812.97,Area 1
170417,664.31,812.97,Area 1
170427,664.31,812.97,Area 1
170437,664.13,828.08,Area 1
170449,664.13,828.08,Area 1
170459,664.13,828.08,Area 1
170470,765.94,873.39,Area 1
170482,765.94,873.39,Area 1
170492,765.94,873.39,Area 1
170502,776.66,868.72,Area 1
170516,776.66,868.72,Area 1
170526,780.66,891.91,Area 1
170537,780.66,891.91,Area 1
170549,780.66,891.91,Area 1
170560,663.72,866.72,Area 1
170570,663.72,866.72,Area 1
170582,663.72,866.72,Area 1
170593,669.69,845.78,Area 1
170603,669.69,845.78,Area 1
170616,782.14,863.57,Area 1
170626,782.14,863.57,Area 1
170637,782.14,863.57,Area 1
170649,748.15,852.91,Area 1
170660,748.15,852.91,Area 1
170671,748.15,852.91,Area 1
170682,677.81,807.13,Area 1
170693,677.81,807.13,Area 1
170704,677.81,807.13,Area 1
170716,663.86,804.15,Area 1
170726,663.86,804.15,Area 1
170737,654.88,801.19,Area 1
170749,654.88,801.19,Area 1
170759,654.88,801.19,Area 1
170770,667.96,789.82,Area 1
170782,667.96,789.82,Area 1
170794,667.96,789.82,Area 1
170804,670.41,806.56,Area 1
170816,670.41,806.56,Area 1
170827,674.70,829.80,Area 1
170837,674.70,829.80,Area 1
170849,674.70,829.80,Area 1
170859,675.98,790.07,Area 1
170871,675.98,790.07,Area 1
170883,675.98,790.07,Area 1
170893,663.28,740.46,Area 1
170904,663.28,740.46,Area 1
170916,671.81,787.07,Area 1
170927,671.81,787.07,Area 1
170937,671.81,787.07,Area 1
170952,689.93,881.36,Area 1
170966,689.93,881.36,Area 1
170977,702.26,934.15,Area 1
170987,702.26,934.15,Area 1
170998,702.26,934.15,Area 1
171009,705.78,936.92,Area 1
171020,705.78,936.92,Area 1
171032,705.78,936.92,Area 1
171043,703.80,935.44,Area 1
171054,703.80,935.44,Area 1
171065,703.80,935.44,Area 1
171076,701.62,941.81,Area 1
171087,701.62,941.81,Area 1
171100,703.82,933.44,Area 1
171110,703.82,933.44,Area 1
171121,703.82,933.44,Area 1
171133,714.79,930.08,Area 1
171144,714.79,930.08,Area 1
171155,714.79,930.08,Area 1
171166,720.81,941.22,Area 1
