Time(ms),X,Y,Area
202720,840.27,656.16,Area 1
202731,839.15,653.72,Area 1
202742,839.15,653.72,Area 1
202753,839.15,653.72,Area 1
202764,842.59,661.11,Area 1
202775,842.59,661.11,Area 1
202785,842.59,661.11,Area 1
202796,840.42,666.14,Area 1
202808,840.42,666.14,Area 1
202819,840.42,666.14,Area 1
202831,839.53,666.85,Area 1
202842,839.53,666.85,Area 1
202853,836.05,675.36,Area 1
202864,836.05,675.36,Area 1
202875,836.05,675.36,Area 1
202886,830.75,681.06,Area 1
202897,830.75,681.06,Area 1
202908,830.75,681.06,Area 1
202919,830.05,682.45,Area 1
202930,830.05,682.45,Area 1
202941,830.05,682.45,Area 1
202952,830.89,683.99,Area 1
202963,830.89,683.99,Area 1
202976,839.17,677.72,Area 1
202987,839.17,677.72,Area 1
202997,839.17,677.72,Area 1
203008,844.63,677.01,Area 1
203019,844.63,677.01,Area 1
203029,844.63,677.01,Area 1
203042,858.37,651.11,Area 1
203052,858.37,651.11,Area 1
203063,878.21,615.31,Area 1
203075,878.21,615.31,Area 1
203085,878.21,615.31,Area 1
203096,876.17,619.80,Area 1
203108,876.17,619.80,Area 1
203119,876.17,619.80,Area 1
203129,867.23,624.04,Area 1
203142,867.23,624.04,Area 1
203152,867.23,624.04,Area 1
203162,860.51,627.80,Area 1
203175,860.51,627.80,Area 1
203186,855.11,629.24,Area 1
203196,855.11,629.24,Area 1
203208,855.11,629.24,Area 1
203218,855.06,623.64,Area 1
203229,855.06,623.64,Area 1
203242,855.06,623.64,Area 1
203253,858.69,623.39,Area 1
203263,858.69,623.39,Area 1
203275,861.82,618.27,Area 1
203286,861.82,618.27,Area 1
203298,861.82,618.27,Area 1
203309,867.68,606.61,Area 1
203320,867.68,606.61,Area 1
203331,867.68,606.61,Area 1
203342,869.79,596.30,Area 1
203352,869.79,596.30,Area 1
203363,869.79,596.30,Area 1
203375,867.20,596.42,Area 1
203385,867.20,596.42,Area 1
203396,868.51,594.49,Area 1
203408,868.51,594.49,Area 1
203418,868.51,594.49,Area 1
203428,1099.09,771.65,Area 2
203442,1099.09,771.65,Area 2
203452,1099.09,771.65,Area 2
203462,1508.76,994.58,Area 2
203475,1508.76,994.58,Area 2
203486,, ,Model
203497,, ,Model
203508,, ,Model
203519,, ,Model
203530,, ,Model
203542,, ,Model
203555,, ,Model
203566,, ,Model
203577,, ,Model
203587,, ,Model
203598,, ,Model
203609,, ,Model
203620,, ,Model
203631,, ,Model
203642,, ,Model
203653,, ,Model
203664,, ,Model
203675,, ,Model
203685,, ,Model
203695,, ,Model
203709,, ,Model
203719,, ,Model
203730,, ,Model
203742,, ,Model
203753,, ,Model
203764,, ,Model
203775,, ,Model
203785,, ,Model
203796,, ,Model
203809,, ,Model
203819,, ,Model
203830,, ,Model
203842,, ,Model
203853,, ,Model
203864,, ,Model
203875,, ,Model
203886,, ,Model
203897,, ,Model
203908,, ,Model
203918,, ,Model
203929,, ,Model
203942,, ,Model
203953,, ,Model
203963,, ,Model
203974,, ,Model
203985,, ,Model
203995,, ,Model
204009,, ,Model
204019,, ,Model
204029,, ,Model
204041,, ,Model
204051,, ,Model
204062,, ,Model
204075,, ,Model
204086,, ,Model
204096,, ,Model
204109,, ,Model
204119,, ,Model
204130,, ,Model
204141,, ,Model
204152,, ,Model
204163,, ,Model
204175,, ,Model
204186,, ,Model
204197,, ,Model
204208,, ,Model
204220,, ,Model
204230,, ,Model
204242,, ,Model
204253,, ,Model
204264,, ,Model
204275,, ,Model
204285,, ,Model
204296,, ,Model
204308,, ,Model
204318,, ,Model
204329,, ,Model
204341,, ,Model
204352,, ,Model
204363,, ,Model
204375,, ,Model
204385,, ,Model
204395,, ,Model
204408,, ,Model
204419,, ,Model
204430,, ,Model
204442,, ,Model
204452,, ,Model
204463,, ,Model
204475,, ,Model
204485,, ,Model
204496,, ,Model
204507,, ,Model
204518,, ,Model
204528,, ,Model
204542,, ,Model
204553,, ,Model
204563,, ,Model
204576,, ,Model
204587,, ,Model
204598,, ,Model
204609,, ,Model
204620,, ,Model
204631,, ,Model
204642,, ,Model
204652,, ,Model
204663,, ,Model
204675,, ,Model
204686,, ,Model
204697,, ,Model
204708,, ,Model
204719,, ,Model
204729,, ,Model
204743,, ,Model
204755,, ,Model
204765,, ,Model
204775,, ,Model
204786,, ,Model
204796,, ,Model
204809,, ,Model
204819,950.60,926.40,Area 1
204830,950.60,926.40,Area 1
204842,950.60,926.40,Area 1
204853,923.16,890.64,Area 1
204864,923.16,890.64,Area 1
204876,895.72,854.88,Area 1
204886,895.72,854.88,Area 1
204896,895.72,854.88,Area 1
204909,812.18,861.70,Area 1
204919,812.18,861.70,Area 1
204930,812.18,861.70,Area 1
204942,805.75,863.44,Area 1
204953,805.75,863.44,Area 1
204963,805.75,863.44,Area 1
204974,766.40,871.76,Area 1
204985,766.40,871.76,Area 1
204996,786.27,864.20,Area 1
205008,786.27,864.20,Area 1
205019,786.27,864.20,Area 1
205030,811.26,847.22,Area 1
205041,811.26,847.22,Area 1
205052,811.26,847.22,Area 1
205063,796.98,837.03,Area 1
205075,796.98,837.03,Area 1
205086,784.37,832.32,Area 1
205098,784.37,832.32,Area 1
205108,784.37,832.32,Area 1
205119,763.24,827.14,Area 1
205130,763.24,827.14,Area 1
205141,763.24,827.14,Area 1
205152,794.66,812.54,Area 1
205162,794.66,812.54,Area 1
205175,794.66,812.54,Area 1
205185,785.42,815.69,Area 1
205196,785.42,815.69,Area 1
