Time(ms),X,Y,Area
98732,, ,Model
98743,, ,Model
98754,, ,Model
98765,, ,Model
98776,, ,Model
98786,, ,Model
98799,, ,Model
98809,, ,Model
98820,, ,Model
98832,, ,Model
98843,, ,Model
98854,, ,Model
98865,, ,Model
98876,, ,Model
98886,, ,Model
98898,, ,Model
98909,, ,Model
98920,, ,Model
98932,, ,Model
98943,, ,Model
98953,, ,Model
98965,, ,Model
98976,, ,Model
98987,, ,Model
99000,, ,Model
99015,, ,Model
99025,, ,Model
99037,, ,Model
99049,, ,Model
99059,, ,Model
99070,, ,Model
99083,, ,Model
99093,, ,Model
99105,, ,Model
99116,, ,Model
99126,, ,Model
99137,, ,Model
99148,, ,Model
99159,, ,Model
99170,, ,Model
99181,, ,Model
99193,, ,Model
99203,, ,Model
99215,, ,Model
99226,740.61,687.72,Area 1
99240,740.61,687.72,Area 1
99251,763.49,693.72,Area 1
99265,763.49,693.72,Area 1
99276,786.37,699.72,Area 1
99286,786.37,699.72,Area 1
99298,786.37,699.72,Area 1
99310,1171.62,663.28,Area 2
99321,1171.62,663.28,Area 2
99332,1171.62,663.28,Area 2
99343,1140.60,740.47,Area 2
99354,1140.60,740.47,Area 2
99365,1140.60,740.47,Area 2
99377,1118.92,750.93,Area 2
99388,1118.92,750.93,Area 2
99399,1126.40,750.50,Area 2
99409,1126.40,750.50,Area 2
99420,1126.40,750.50,Area 2
99433,1135.52,764.92,Area 2
99444,1135.52,764.92,Area 2
99454,1135.52,764.92,Area 2
99466,1137.00,782.44,Area 2
99476,1137.00,782.44,Area 2
99486,1137.00,782.44,Area 2
99499,1141.65,787.19,Area 2
99509,1141.65,787.19,Area 2
99519,1141.65,787.19,Area 2
99532,1151.20,796.90,Area 2
99543,1151.20,796.90,Area 2
99554,1146.36,799.34,Area 2
99565,1146.36,799.34,Area 2
99575,1146.36,799.34,Area 2
99586,1139.29,797.35,Area 2
99598,1139.29,797.35,Area 2
99609,1139.29,797.35,Area 2
99620,1138.67,800.71,Area 2
99632,1138.67,800.71,Area 2
99643,1140.60,804.99,Area 2
99654,1140.60,804.99,Area 2
99666,1140.60,804.99,Area 2
99678,1280.69,887.20,Area 2
99688,1280.69,887.20,Area 2
99698,1280.69,887.20,Area 2
99708,1420.98,969.48,Area 2
99719,1420.98,969.48,Area 2
99732,1420.98,969.48,Area 2
99743,1420.98,969.48,Area 2
99753,1420.98,969.48,Area 2
99765,1420.98,969.48,Area 2
99776,1420.98,969.48,Area 2
99786,1420.98,969.48,Area 2
99799,1420.98,969.48,Area 2
99809,1420.98,969.48,Area 2
99820,1420.98,969.48,Area 2
99832,1420.98,969.48,Area 2
99842,1420.98,969.48,Area 2
99853,1420.98,969.48,Area 2
99867,1420.98,969.48,Area 2
99877,1420.98,969.48,Area 2
99887,1420.98,969.48,Area 2
99899,1420.98,969.48,Area 2
99910,1420.98,969.48,Area 2
99920,1420.98,969.48,Area 2
99932,1420.98,969.48,Area 2
99943,1420.98,969.48,Area 2
99954,1420.98,969.48,Area 2
99965,1420.98,969.48,Area 2
99976,1420.98,969.48,Area 2
99987,1420.98,969.48,Area 2
99999,1420.98,969.48,Area 2
100010,1420.98,969.48,Area 2
100022,1420.98,969.48,Area 2
100032,1420.98,969.48,Area 2
100043,1420.98,969.48,Area 2
100053,1420.98,969.48,Area 2
100066,1420.98,969.48,Area 2
100077,1420.98,969.48,Area 2
100087,1420.98,969.48,Area 2
100100,1420.98,969.48,Area 2
100111,1420.98,969.48,Area 2
100123,1420.98,969.48,Area 2
100134,1420.98,969.48,Area 2
100148,1420.98,969.48,Area 2
100159,1420.98,969.48,Area 2
100170,1420.98,969.48,Area 2
100181,1420.98,969.48,Area 2
100191,1420.98,969.48,Area 2
100203,, ,Model
100215,, ,Model
100226,, ,Model
100237,, ,Model
100249,, ,Model
100259,, ,Model
100270,, ,Model
100281,, ,Model
100292,, ,Model
100303,, ,Model
100315,811.93,795.16,Area 1
100326,811.93,795.16,Area 1
100337,819.52,777.28,Area 1
100349,819.52,777.28,Area 1
100360,819.52,777.28,Area 1
100371,827.11,759.40,Area 1
100382,827.11,759.40,Area 1
100392,827.11,759.40,Area 1
100403,1189.08,826.07,Area 2
100416,1189.08,826.07,Area 2
100427,1191.95,827.92,Area 2
100437,1191.95,827.92,Area 2
100449,1191.95,827.92,Area 2
100460,1206.56,838.37,Area 2
100471,1206.56,838.37,Area 2
100483,1206.56,838.37,Area 2
100493,1203.26,845.65,Area 2
100503,1203.26,845.65,Area 2
100515,1203.26,845.65,Area 2
100526,1176.40,855.32,Area 2
100537,1176.40,855.32,Area 2
100549,1111.88,870.35,Area 2
100560,1111.88,870.35,Area 2
100570,1111.88,870.35,Area 2
100582,1063.75,886.22,Area 2
100593,1063.75,886.22,Area 2
100604,1063.75,886.22,Area 2
100614,1077.19,908.76,Area 2
100625,1077.19,908.76,Area 2
100636,1077.19,908.76,Area 2
100648,1077.83,908.75,Area 2
100659,1077.83,908.75,Area 2
100670,1067.74,905.37,Area 2
100682,1067.74,905.37,Area 2
100692,1067.74,905.37,Area 2
100702,1078.46,921.91,Area 2
100715,1078.46,921.91,Area 2
100726,1078.46,921.91,Area 2
100736,1090.71,935.62,Area 2
100749,1090.71,935.62,Area 2
100759,1089.09,938.52,Area 2
100769,1089.09,938.52,Area 2
100782,1089.09,938.52,Area 2
100793,1059.33,910.09,Area 2
100803,1059.33,910.09,Area 2
100816,1059.33,910.09,Area 2
100826,1027.18,871.73,Area 2
100836,1027.18,871.73,Area 2
100849,1027.18,871.73,Area 2
100860,1022.75,854.06,Area 2
100871,1022.75,854.06,Area 2
100884,1020.95,847.40,Area 2
100898,1020.95,847.40,Area 2
100908,1020.95,847.40,Area 2
100919,1019.92,846.93,Area 2
100932,1019.92,846.93,Area 2
100942,1023.12,845.76,Area 2
100953,1023.12,845.76,Area 2
100965,1023.12,845.76,Area 2
100976,1029.32,843.93,Area 2
100987,1029.32,843.93,Area 2
100999,1029.32,843.93,Area 2
101009,1035.53,844.44,Area 2
101020,1035.53,844.44,Area 2
101032,1035.53,844.44,Area 2
101042,1114.53,871.90,Area 2
101052,1114.53,871.90,Area 2
101066,1182.84,905.56,Area 2
101077,1182.84,905.56,Area 2
101087,1182.84,905.56,Area 2
101099,1176.38,915.80,Area 2
101115,1176.38,915.80,Area 2
101126,1178.51,916.38,Area 2
101136,1178.51,916.38,Area 2
101149,1178.51,916.38,Area 2
101159,1181.75,915.48,Area 2
101171,1181.75,915.48,Area 2
101181,1181.75,915.48,Area 2
101192,1182.27,913.95,Area 2
101203,1182.27,913.95,Area 2
101216,1234.19,883.39,Area 2
101227,1234.19,883.39,Area 2
101237,1234.19,883.39,Area 2
101249,1273.39,854.51,Area 2
101259,1273.39,854.51,Area 2
101270,1273.39,854.51,Area 2
101281,1256.87,853.37,Area 2
101292,1256.87,853.37,Area 2
101302,1256.87,853.37,Area 2
101315,1248.41,851.59,Area 2
101325,1248.41,851.59,Area 2
101335,1240.31,845.72,Area 2
101349,1240.31,845.72,Area 2
101359,1240.31,845.72,Area 2
101371,1233.83,841.23,Area 2
101383,1233.83,841.23,Area 2
101393,1233.83,841.23,Area 2
101403,1223.54,843.78,Area 2
101415,1223.54,843.78,Area 2
101425,1213.42,847.76,Area 2
101436,1213.42,847.76,Area 2
101448,1213.42,847.76,Area 2
101459,1203.64,847.90,Area 2
101470,1203.64,847.90,Area 2
101482,1203.64,847.90,Area 2
101494,1196.29,848.87,Area 2
101504,1196.29,848.87,Area 2
101515,1191.99,851.36,Area 2
101526,1191.99,851.36,Area 2
101537,1191.99,851.36,Area 2
101549,1187.78,848.08,Area 2
101560,1187.78,848.08,Area 2
101570,1187.78,848.08,Area 2
101582,1185.02,844.31,Area 2
101593,1185.02,844.31,Area 2
101603,1185.02,844.31,Area 2
101615,1168.17,875.16,Area 2
101626,1168.17,875.16,Area 2
101637,1157.48,914.10,Area 2
101649,1157.48,914.10,Area 2
101659,1157.48,914.10,Area 2
101670,1161.84,920.14,Area 2
101682,1161.84,920.14,Area 2
101693,1161.84,920.14,Area 2
101704,1163.48,915.55,Area 2
101715,1163.48,915.55,Area 2
101726,1363.74,996.10,Area 2
101736,1363.74,996.10,Area 2
101749,1363.74,996.10,Area 2
101760,, ,Model
101771,, ,Model
101782,, ,Model
101792,, ,Model
101802,, ,Model
101815,, ,Model
101826,, ,Model
101837,, ,Model
101848,, ,Model
101858,, ,Model
101869,, ,Model
101883,, ,Model
101898,, ,Model
101909,, ,Model
101919,, ,Model
101933,, ,Model
101948,, ,Model
101959,, ,Model
101970,, ,Model
101981,, ,Model
101993,, ,Model
102003,, ,Model
102015,, ,Model
102027,, ,Model
102038,, ,Model
102049,, ,Model
102059,, ,Model
102071,, ,Model
102082,, ,Model
102092,, ,Model
102103,, ,Model
102115,, ,Model
102126,, ,Model
102136,, ,Model
102148,, ,Model
102160,, ,Model
102170,, ,Model
102182,, ,Model
102192,, ,Model
102203,, ,Model
102215,, ,Model
102226,, ,Model
102237,, ,Model
102247,, ,Model
102257,, ,Model
102268,, ,Model
102282,, ,Model
102293,, ,Model
102303,, ,Model
102316,, ,Model
102328,, ,Model
102338,, ,Model
102348,, ,Model
102359,, ,Model
102369,, ,Model
102382,, ,Model
102392,, ,Model
102402,, ,Model
102416,, ,Model
102426,, ,Model
102436,, ,Model
