Time(ms),X,Y,Area
263893,379.08,658.01,Area 1
263907,377.20,654.56,Area 1
263917,377.20,654.56,Area 1
263928,377.20,654.56,Area 1
263940,381.30,651.20,Area 1
263950,381.30,651.20,Area 1
263961,381.30,651.20,Area 1
263974,385.32,655.64,Area 1
263984,385.32,655.64,Area 1
263995,382.95,659.70,Area 1
264007,382.95,659.70,Area 1
264017,382.95,659.70,Area 1
264028,378.73,662.46,Area 1
264040,378.73,662.46,Area 1
264051,378.73,662.46,Area 1
264061,387.93,660.85,Area 1
264074,387.93,660.85,Area 1
264084,387.93,660.85,Area 1
264094,543.23,671.09,Area 1
264107,543.23,671.09,Area 1
264118,692.59,676.33,Area 1
264129,692.59,676.33,Area 1
264141,692.59,676.33,Area 1
264151,702.65,665.51,Area 1
264162,702.65,665.51,Area 1
264174,713.40,666.97,Area 1
264185,713.40,666.97,Area 1
264195,713.40,666.97,Area 1
264207,717.05,672.00,Area 1
264218,717.05,672.00,Area 1
264229,717.05,672.00,Area 1
264240,717.00,674.15,Area 1
264250,717.00,674.15,Area 1
264260,717.00,674.15,Area 1
264273,716.89,681.69,Area 1
264284,716.89,681.69,Area 1
264294,716.89,681.69,Area 1
264307,957.87,834.24,Area 1
264318,957.87,834.24,Area 1
264328,1428.02,1023.72,Area 2
264340,1428.02,1023.72,Area 2
264350,1428.02,1023.72,Area 2
264360,, ,Model
264373,, ,Model
264383,, ,Model
264394,, ,Model
264407,, ,Model
264417,, ,Model
264428,, ,Model
264440,, ,Model
264451,, ,Model
264461,, ,Model
264473,, ,Model
264484,, ,Model
264495,, ,Model
264507,, ,Model
264517,, ,Model
264528,, ,Model
264540,, ,Model
264550,, ,Model
264561,, ,Model
264573,, ,Model
264584,, ,Model
264595,, ,Model
264606,, ,Model
264618,, ,Model
264628,, ,Model
264640,, ,Model
264652,, ,Model
264662,, ,Model
264673,, ,Model
264684,, ,Model
264695,, ,Model
264707,, ,Model
264718,, ,Model
264729,, ,Model
264740,, ,Model
264750,, ,Model
264761,, ,Model
264773,, ,Model
264783,, ,Model
264794,, ,Model
264806,, ,Model
264817,, ,Model
264827,, ,Model
264840,, ,Model
264852,, ,Model
264862,, ,Model
264873,, ,Model
264883,, ,Model
264893,, ,Model
264906,, ,Model
264917,, ,Model
264928,, ,Model
264940,, ,Model
264950,, ,Model
264961,, ,Model
264973,, ,Model
264984,, ,Model
264995,, ,Model
265006,, ,Model
265017,, ,Model
265027,, ,Model
265040,, ,Model
265050,, ,Model
265060,, ,Model
265074,, ,Model
265085,, ,Model
265095,, ,Model
265107,, ,Model
265119,, ,Model
265130,, ,Model
265140,, ,Model
265152,, ,Model
265162,, ,Model
265174,, ,Model
265184,, ,Model
265195,, ,Model
265206,, ,Model
265216,, ,Model
265227,, ,Model
265240,, ,Model
265251,, ,Model
265261,, ,Model
265274,, ,Model
265284,, ,Model
265295,, ,Model
265307,, ,Model
265317,, ,Model
265328,, ,Model
265340,, ,Model
265351,, ,Model
265361,, ,Model
265374,, ,Model
265384,, ,Model
265394,, ,Model
265407,, ,Model
265418,, ,Model
265428,, ,Model
265440,, ,Model
265450,, ,Model
265460,, ,Model
265470,, ,Model
265482,, ,Model
265492,, ,Model
265504,, ,Model
265514,, ,Model
265525,, ,Model
265535,, ,Model
265545,, ,Model
265557,, ,Model
265568,, ,Model
265578,, ,Model
265590,, ,Model
265601,803.39,686.81,Area 1
265611,803.39,686.81,Area 1
265621,803.39,686.81,Area 1
265631,797.98,623.74,Area 1
265641,797.98,623.74,Area 1
265652,797.98,623.74,Area 1
265663,820.88,619.53,Area 1
265673,820.88,619.53,Area 1
265684,820.88,619.53,Area 1
265694,847.92,633.04,Area 1
265706,847.92,633.04,Area 1
265717,853.16,619.36,Area 1
265727,853.16,619.36,Area 1
265740,853.16,619.36,Area 1
265750,860.82,591.74,Area 1
265760,860.82,591.74,Area 1
265774,860.82,591.74,Area 1
265784,860.46,587.20,Area 1
265795,860.46,587.20,Area 1
265807,880.54,599.56,Area 1
265818,880.54,599.56,Area 1
265828,880.54,599.56,Area 1
265841,899.73,611.62,Area 1
265851,899.73,611.62,Area 1
265862,899.73,611.62,Area 1
265874,901.60,608.81,Area 1
265885,901.60,608.81,Area 1
265896,901.60,608.81,Area 1
265906,906.55,608.64,Area 1
265917,906.55,608.64,Area 1
265927,906.55,608.64,Area 1
265940,914.42,604.67,Area 1
265951,914.42,604.67,Area 1
265963,917.81,605.54,Area 1
265973,917.81,605.54,Area 1
265984,917.81,605.54,Area 1
265995,916.93,607.02,Area 1
266007,916.93,607.02,Area 1
266018,916.93,607.02,Area 1
266029,916.47,605.46,Area 1
266041,916.47,605.46,Area 1
266052,917.54,601.60,Area 1
266062,917.54,601.60,Area 1
266074,917.54,601.60,Area 1
266084,917.45,604.25,Area 1
266095,917.45,604.25,Area 1
266107,917.45,604.25,Area 1
266118,915.55,609.18,Area 1
266129,915.55,609.18,Area 1
266141,918.09,608.98,Area 1
266152,918.09,608.98,Area 1
266163,918.09,608.98,Area 1
266174,915.64,614.68,Area 1
266185,915.64,614.68,Area 1
266195,915.64,614.68,Area 1
266207,916.33,619.89,Area 1
266217,916.33,619.89,Area 1
266228,916.33,619.89,Area 1
266241,917.96,611.57,Area 1
266251,917.96,611.57,Area 1
266261,916.67,615.62,Area 1
266274,916.67,615.62,Area 1
266284,916.67,615.62,Area 1
266295,885.68,641.98,Area 1
266307,885.68,641.98,Area 1
266318,885.68,641.98,Area 1
266328,850.70,670.87,Area 1
266341,850.70,670.87,Area 1
266353,842.49,682.32,Area 1
266364,842.49,682.32,Area 1
266375,842.49,682.32,Area 1
266385,830.33,688.79,Area 1
266395,830.33,688.79,Area 1
266407,830.33,688.79,Area 1
266418,826.37,696.27,Area 1
266429,826.37,696.27,Area 1
266440,826.37,696.27,Area 1
266452,830.36,690.78,Area 1
266462,830.36,690.78,Area 1
266474,826.57,691.85,Area 1
266484,826.57,691.85,Area 1
266495,826.57,691.85,Area 1
266508,818.97,694.46,Area 1
266519,818.97,694.46,Area 1
266529,818.97,694.46,Area 1
266540,813.59,698.52,Area 1
266551,813.59,698.52,Area 1
266561,805.84,701.78,Area 1
266574,805.84,701.78,Area 1
266584,805.84,701.78,Area 1
266595,806.64,703.28,Area 1
266607,806.64,703.28,Area 1
266617,806.64,703.28,Area 1
266628,806.98,704.90,Area 1
266641,806.98,704.90,Area 1
266651,806.98,704.90,Area 1
266661,807.78,702.53,Area 1
266674,807.78,702.53,Area 1
266684,803.32,705.12,Area 1
266695,803.32,705.12,Area 1
266707,803.32,705.12,Area 1
266719,767.59,735.33,Area 1
266730,767.59,735.33,Area 1
266740,767.59,735.33,Area 1
266750,738.16,762.42,Area 1
266760,738.16,762.42,Area 1
266774,734.45,767.95,Area 1
266785,734.45,767.95,Area 1
266796,734.45,767.95,Area 1
266807,733.20,770.71,Area 1
266817,733.20,770.71,Area 1
266828,733.20,770.71,Area 1
266841,732.72,773.75,Area 1
266851,732.72,773.75,Area 1
266862,732.72,773.75,Area 1
266874,729.76,778.93,Area 1
266884,729.76,778.93,Area 1
266894,730.60,775.25,Area 1
266908,730.60,775.25,Area 1
266919,730.60,775.25,Area 1
266929,729.65,776.27,Area 1
266940,729.65,776.27,Area 1
266951,729.65,776.27,Area 1
266962,725.35,781.33,Area 1
266973,725.35,781.33,Area 1
266983,725.35,781.33,Area 1
266993,721.39,780.77,Area 1
267007,721.39,780.77,Area 1
267018,721.39,780.77,Area 1
267028,719.65,781.44,Area 1
267041,719.65,781.44,Area 1
267052,720.60,782.03,Area 1
267062,720.60,782.03,Area 1
267073,720.60,782.03,Area 1
267084,718.31,778.69,Area 1
267095,718.31,778.69,Area 1
267108,722.56,775.35,Area 1
267118,722.56,775.35,Area 1
267129,722.56,775.35,Area 1
267141,725.95,777.90,Area 1
267151,725.95,777.90,Area 1
267162,725.95,777.90,Area 1
267174,727.22,779.97,Area 1
267184,727.22,779.97,Area 1
267195,727.22,779.97,Area 1
267207,729.66,776.33,Area 1
267219,729.66,776.33,Area 1
267230,733.08,778.87,Area 1
267241,733.08,778.87,Area 1
267251,733.08,778.87,Area 1
267262,688.06,753.13,Area 1
267274,688.06,753.13,Area 1
267285,688.06,753.13,Area 1
267296,645.69,723.94,Area 1
267307,645.69,723.94,Area 1
267318,658.15,725.78,Area 1
267329,658.15,725.78,Area 1
267340,658.15,725.78,Area 1
267351,669.72,726.60,Area 1
267362,669.72,726.60,Area 1
267374,669.72,726.60,Area 1
267384,673.44,728.08,Area 1
267395,673.44,728.08,Area 1
267407,673.44,728.08,Area 1
267418,679.42,730.18,Area 1
267428,679.42,730.18,Area 1
267441,687.62,729.75,Area 1
267451,687.62,729.75,Area 1
267461,687.62,729.75,Area 1
267474,693.22,727.98,Area 1
267484,693.22,727.98,Area 1
267495,693.22,727.98,Area 1
267507,702.01,724.45,Area 1
267517,702.01,724.45,Area 1
267528,702.01,724.45,Area 1
267540,708.50,723.01,Area 1
267551,708.50,723.01,Area 1
267561,709.68,721.78,Area 1
267574,709.68,721.78,Area 1
267584,709.68,721.78,Area 1
267595,686.58,729.04,Area 1
267607,686.58,729.04,Area 1
267618,686.58,729.04,Area 1
267629,664.91,735.89,Area 1
267640,664.91,735.89,Area 1
267652,659.99,740.78,Area 1
267662,659.99,740.78,Area 1
267674,659.99,740.78,Area 1
267684,656.94,743.11,Area 1
267694,656.94,743.11,Area 1
267707,656.94,743.11,Area 1
267717,662.49,740.75,Area 1
267728,662.49,740.75,Area 1
267741,664.94,744.08,Area 1
267752,664.94,744.08,Area 1
267762,664.94,744.08,Area 1
267775,664.90,745.29,Area 1
267785,664.90,745.29,Area 1
267795,664.90,745.29,Area 1
267807,669.86,746.81,Area 1
267818,669.86,746.81,Area 1
267829,669.86,746.81,Area 1
267840,673.12,747.20,Area 1
267851,673.12,747.20,Area 1
267861,674.28,744.14,Area 1
267874,674.28,744.14,Area 1
267885,674.28,744.14,Area 1
267895,680.50,738.17,Area 1
267907,680.50,738.17,Area 1
267917,680.50,738.17,Area 1
267928,683.89,735.79,Area 1
267940,683.89,735.79,Area 1
267951,688.74,732.98,Area 1
267962,688.74,732.98,Area 1
267974,688.74,732.98,Area 1
267985,853.46,676.41,Area 1
267996,853.46,676.41,Area 1
268007,853.46,676.41,Area 1
268018,1019.99,615.49,Area 2
268028,1019.99,615.49,Area 2
268041,1019.99,615.49,Area 2
268051,1026.80,608.87,Area 2
268061,1026.80,608.87,Area 2
268074,1019.85,609.73,Area 2
268085,1019.85,609.73,Area 2
268096,1019.85,609.73,Area 2
268107,1016.72,608.92,Area 2
268118,1016.72,608.92,Area 2
268129,1016.72,608.92,Area 2
268141,1022.79,610.06,Area 2
268152,1022.79,610.06,Area 2
268162,1022.79,610.06,Area 2
268174,1023.37,610.73,Area 2
268184,1023.37,610.73,Area 2
268195,1020.37,611.16,Area 2
268207,1020.37,611.16,Area 2
268218,1020.37,611.16,Area 2
268229,1021.76,607.83,Area 2
268240,1021.76,607.83,Area 2
268250,1021.76,607.83,Area 2
268261,1022.97,613.57,Area 2
268273,1022.97,613.57,Area 2
268284,1025.43,618.82,Area 2
268295,1025.43,618.82,Area 2
268307,1025.43,618.82,Area 2
268318,1029.09,621.59,Area 2
268328,1029.09,621.59,Area 2
268340,1029.09,621.59,Area 2
268351,1028.47,623.43,Area 2
268362,1028.47,623.43,Area 2
268373,1028.47,623.43,Area 2
268383,1028.61,620.13,Area 2
268394,1028.61,620.13,Area 2
268407,1030.77,621.87,Area 2
268418,1030.77,621.87,Area 2
268429,1030.77,621.87,Area 2
268440,1031.12,617.64,Area 2
268451,1031.12,617.64,Area 2
268461,1031.12,617.64,Area 2
268474,1032.19,616.92,Area 2
268485,1032.19,616.92,Area 2
268495,1035.38,617.83,Area 2
268507,1035.38,617.83,Area 2
268518,1035.38,617.83,Area 2
268529,1033.35,616.62,Area 2
268541,1033.35,616.62,Area 2
268552,1033.35,616.62,Area 2
268563,1032.02,617.41,Area 2
268575,1032.02,617.41,Area 2
268585,1032.02,617.41,Area 2
268596,1036.05,616.58,Area 2
268608,1036.05,616.58,Area 2
268618,1032.96,611.52,Area 2
268628,1032.96,611.52,Area 2
268640,1032.96,611.52,Area 2
268651,1031.77,608.45,Area 2
268661,1031.77,608.45,Area 2
268673,1031.77,608.45,Area 2
268683,1086.15,610.41,Area 2
268694,1086.15,610.41,Area 2
268708,1163.31,611.07,Area 2
268719,1163.31,611.07,Area 2
268729,1163.31,611.07,Area 2
268740,1194.09,606.16,Area 2
268751,1194.09,606.16,Area 2
268761,1194.09,606.16,Area 2
268774,1193.04,601.15,Area 2
268784,1193.04,601.15,Area 2
268794,1193.04,601.15,Area 2
268806,1186.17,598.49,Area 2
268817,1186.17,598.49,Area 2
268827,1186.17,598.49,Area 2
268840,1190.02,594.26,Area 2
268851,1190.02,594.26,Area 2
268862,1191.00,594.00,Area 2
268874,1191.00,594.00,Area 2
268885,1191.00,594.00,Area 2
268896,1186.09,597.22,Area 2
268907,1186.09,597.22,Area 2
268917,1186.09,597.22,Area 2
268928,1183.33,594.01,Area 2
268940,1183.33,594.01,Area 2
268951,1181.08,588.80,Area 2
268961,1181.08,588.80,Area 2
268973,1181.08,588.80,Area 2
268984,1185.07,594.08,Area 2
268995,1185.07,594.08,Area 2
269006,1185.07,594.08,Area 2
269017,1184.72,598.88,Area 2
269027,1184.72,598.88,Area 2
269041,1181.80,595.24,Area 2
269052,1181.80,595.24,Area 2
269063,1181.80,595.24,Area 2
269074,1179.24,597.42,Area 2
269086,1179.24,597.42,Area 2
269096,1179.24,597.42,Area 2
269107,1182.72,606.01,Area 2
269118,1182.72,606.01,Area 2
269129,1182.72,606.01,Area 2
269141,1188.86,602.14,Area 2
269151,1188.86,602.14,Area 2
269162,1185.81,596.70,Area 2
269174,1185.81,596.70,Area 2
269184,1185.81,596.70,Area 2
269195,1184.82,596.45,Area 2
269207,1184.82,596.45,Area 2
269218,1184.82,596.45,Area 2
269228,1184.11,594.71,Area 2
269240,1184.11,594.71,Area 2
269250,1184.11,594.71,Area 2
269261,1182.84,594.09,Area 2
269274,1182.84,594.09,Area 2
269285,1178.82,594.73,Area 2
269296,1178.82,594.73,Area 2
269307,1178.82,594.73,Area 2
269319,1184.19,600.82,Area 2
269329,1184.19,600.82,Area 2
269341,1186.71,604.75,Area 2
269351,1186.71,604.75,Area 2
269361,1186.71,604.75,Area 2
269374,1158.57,587.65,Area 2
269384,1158.57,587.65,Area 2
269395,1158.57,587.65,Area 2
269408,1066.79,577.87,Area 2
269418,1066.79,577.87,Area 2
269429,1066.79,577.87,Area 2
269441,870.93,598.89,Area 1
269451,870.93,598.89,Area 1
269463,872.29,595.64,Area 1
269474,872.29,595.64,Area 1
269485,872.29,595.64,Area 1
269496,880.03,592.68,Area 1
269507,880.03,592.68,Area 1
269517,880.03,592.68,Area 1
269528,879.68,595.28,Area 1
269540,879.68,595.28,Area 1
269550,879.68,595.28,Area 1
269561,869.49,595.84,Area 1
269575,869.49,595.84,Area 1
269586,864.48,592.23,Area 1
269596,864.48,592.23,Area 1
269608,864.48,592.23,Area 1
269618,856.87,586.72,Area 1
269630,856.87,586.72,Area 1
269640,856.87,586.72,Area 1
269652,861.47,591.26,Area 1
269663,861.47,591.26,Area 1
269675,857.97,592.14,Area 1
269685,857.97,592.14,Area 1
269696,857.97,592.14,Area 1
269708,990.23,563.50,Area 2
269719,990.23,563.50,Area 2
269729,990.23,563.50,Area 2
269740,1046.67,560.50,Area 2
269751,1046.67,560.50,Area 2
269762,1053.51,561.69,Area 2
269775,1053.51,561.69,Area 2
269786,1053.51,561.69,Area 2
269796,1054.25,567.62,Area 2
269807,1054.25,567.62,Area 2
269817,1054.25,567.62,Area 2
269828,1052.01,569.67,Area 2
269840,1052.01,569.67,Area 2
269851,1052.01,569.67,Area 2
269861,1043.24,585.91,Area 2
269874,1043.24,585.91,Area 2
269885,1043.24,585.91,Area 2
269896,1042.75,600.58,Area 2
269907,1042.75,600.58,Area 2
269917,1046.82,603.15,Area 2
269928,1046.82,603.15,Area 2
269940,1046.82,603.15,Area 2
269950,1049.75,607.70,Area 2
269961,1049.75,607.70,Area 2
269974,1046.87,608.42,Area 2
269985,1046.87,608.42,Area 2
269996,1046.87,608.42,Area 2
270007,1057.46,596.39,Area 2
270018,1057.46,596.39,Area 2
270029,1057.46,596.39,Area 2
270040,1072.53,598.20,Area 2
270051,1072.53,598.20,Area 2
270061,1072.53,598.20,Area 2
270073,1075.85,591.74,Area 2
270084,1075.85,591.74,Area 2
270095,1057.82,597.94,Area 2
270107,1057.82,597.94,Area 2
270117,1057.82,597.94,Area 2
270128,1056.71,609.36,Area 2
270141,1056.71,609.36,Area 2
270151,1056.71,609.36,Area 2
270162,1057.10,616.02,Area 2
270173,1057.10,616.02,Area 2
270184,1057.10,616.02,Area 2
270195,1064.17,629.57,Area 2
270207,1064.17,629.57,Area 2
270219,1066.56,638.89,Area 2
270229,1066.56,638.89,Area 2
270240,1066.56,638.89,Area 2
270252,1062.55,647.33,Area 2
270262,1062.55,647.33,Area 2
270273,1062.55,647.33,Area 2
270284,1060.46,655.29,Area 2
270294,1060.46,655.29,Area 2
270306,1060.46,655.29,Area 2
270317,1056.38,655.05,Area 2
270328,1056.38,655.05,Area 2
270341,1083.48,668.88,Area 2
270351,1083.48,668.88,Area 2
270361,1083.48,668.88,Area 2
270374,1111.15,678.40,Area 2
270384,1111.15,678.40,Area 2
270395,1111.15,678.40,Area 2
270407,1098.31,671.42,Area 2
270417,1098.31,671.42,Area 2
270428,1079.16,665.28,Area 2
270440,1079.16,665.28,Area 2
270451,1079.16,665.28,Area 2
270461,1064.26,666.64,Area 2
270473,1064.26,666.64,Area 2
270484,1064.26,666.64,Area 2
270494,1055.28,670.16,Area 2
270507,1055.28,670.16,Area 2
270518,1055.28,670.16,Area 2
270529,1046.63,662.66,Area 2
270540,1046.63,662.66,Area 2
270551,1038.51,657.89,Area 2
270562,1038.51,657.89,Area 2
270573,1038.51,657.89,Area 2
270584,1023.19,655.28,Area 2
270595,1023.19,655.28,Area 2
270607,1023.19,655.28,Area 2
270618,1012.85,651.67,Area 2
270629,1012.85,651.67,Area 2
270641,1011.74,652.72,Area 2
270652,1011.74,652.72,Area 2
270662,1011.74,652.72,Area 2
270674,1007.56,649.25,Area 2
270686,1007.56,649.25,Area 2
270697,1007.56,649.25,Area 2
270707,1004.38,638.53,Area 2
270717,1004.38,638.53,Area 2
270728,1004.38,638.53,Area 2
270740,1000.94,631.53,Area 2
270751,1000.94,631.53,Area 2
270761,1000.94,631.53,Area 2
270774,997.74,636.63,Area 2
270784,997.74,636.63,Area 2
270795,952.43,637.77,Area 1
270807,952.43,637.77,Area 1
270818,952.43,637.77,Area 1
270829,917.92,636.29,Area 1
270840,917.92,636.29,Area 1
270850,917.92,636.29,Area 1
270861,920.54,635.59,Area 1
270874,920.54,635.59,Area 1
270885,918.96,631.28,Area 1
270897,918.96,631.28,Area 1
270907,918.96,631.28,Area 1
270917,923.39,630.62,Area 1
270927,923.39,630.62,Area 1
270939,923.39,630.62,Area 1
270950,918.95,632.74,Area 1
270961,918.95,632.74,Area 1
270974,916.02,633.58,Area 1
270985,916.02,633.58,Area 1
270996,916.02,633.58,Area 1
271007,918.34,632.35,Area 1
271018,918.34,632.35,Area 1
271029,918.34,632.35,Area 1
271040,921.69,633.46,Area 1
271051,921.69,633.46,Area 1
271062,921.69,633.46,Area 1
271074,926.07,634.49,Area 1
271085,926.07,634.49,Area 1
271095,988.11,667.84,Area 2
271107,988.11,667.84,Area 2
271117,988.11,667.84,Area 2
271128,1229.28,724.21,Area 2
271140,1229.28,724.21,Area 2
271152,1791.33,731.61,Area 2
271162,1791.33,731.61,Area 2
271173,1791.33,731.61,Area 2
271184,1791.33,731.61,Area 2
271195,1791.33,731.61,Area 2
271207,1791.33,731.61,Area 2
271219,1791.33,731.61,Area 2
271229,1791.33,731.61,Area 2
271240,1791.33,731.61,Area 2
271250,1791.33,731.61,Area 2
271260,1791.33,731.61,Area 2
271273,1791.33,731.61,Area 2
271284,1791.33,731.61,Area 2
271294,1791.33,731.61,Area 2
271307,1791.33,731.61,Area 2
271317,1791.33,731.61,Area 2
271328,1791.33,731.61,Area 2
271341,1791.33,731.61,Area 2
271352,1791.33,731.61,Area 2
271363,1791.33,731.61,Area 2
271374,1791.33,731.61,Area 2
271385,1791.33,731.61,Area 2
271396,1791.33,731.61,Area 2
271408,1791.33,731.61,Area 2
271419,1791.33,731.61,Area 2
271429,1791.33,731.61,Area 2
271440,1791.33,731.61,Area 2
271450,1791.33,731.61,Area 2
271460,1791.33,731.61,Area 2
271473,1791.33,731.61,Area 2
271484,1791.33,731.61,Area 2
271494,1791.33,731.61,Area 2
271507,1791.33,731.61,Area 2
271517,1791.33,731.61,Area 2
271528,1791.33,731.61,Area 2
271540,1791.33,731.61,Area 2
271550,1791.33,731.61,Area 2
271560,1791.33,731.61,Area 2
271570,1791.33,731.61,Area 2
271581,1791.33,731.61,Area 2
271591,1791.33,731.61,Area 2
271602,1791.33,731.61,Area 2
271613,1791.33,731.61,Area 2
271624,1791.33,731.61,Area 2
271634,1791.33,731.61,Area 2
271644,1791.33,731.61,Area 2
271657,, ,Model
271669,, ,Model
271679,, ,Model
271690,, ,Model
271700,, ,Model
271711,, ,Model
271724,, ,Model
271734,, ,Model
271745,, ,Model
271757,, ,Model
271769,, ,Model
271779,, ,Model
271791,, ,Model
271801,, ,Model
271812,, ,Model
271823,, ,Model
271834,, ,Model
271845,, ,Model
271857,, ,Model
271867,, ,Model
271878,920.71,488.35,Area 3
271890,920.71,488.35,Area 3
271901,920.71,488.35,Area 3
271911,895.50,427.98,Area 3
271923,895.50,427.98,Area 3
271934,895.50,427.98,Area 3
271944,867.27,363.82,Area 3
271956,867.27,363.82,Area 3
271967,867.27,363.82,Area 3
271977,860.17,355.72,Area 3
271991,860.17,355.72,Area 3
272002,858.17,360.02,Area 3
272012,858.17,360.02,Area 3
272024,858.17,360.02,Area 3
272035,854.36,365.60,Area 3
272045,854.36,365.60,Area 3
272057,854.36,365.60,Area 3
272067,853.24,358.03,Area 3
272078,853.24,358.03,Area 3
272090,853.83,359.38,Area 3
272102,853.83,359.38,Area 3
272113,853.83,359.38,Area 3
272124,852.82,364.87,Area 3
272134,852.82,364.87,Area 3
272144,852.82,364.87,Area 3
272157,848.34,369.84,Area 3
272167,848.34,369.84,Area 3
272178,848.34,369.84,Area 3
272190,862.56,363.46,Area 3
272201,862.56,363.46,Area 3
272211,862.56,363.46,Area 3
272223,878.61,354.42,Area 3
272233,878.61,354.42,Area 3
272244,877.83,354.30,Area 3
272256,877.83,354.30,Area 3
272266,877.83,354.30,Area 3
272277,881.75,358.76,Area 3
272290,881.75,358.76,Area 3
272300,881.75,358.76,Area 3
272310,885.98,362.91,Area 3
272323,885.98,362.91,Area 3
272333,887.02,366.56,Area 3
272344,887.02,366.56,Area 3
272357,887.02,366.56,Area 3
272368,893.51,372.71,Area 3
272379,893.51,372.71,Area 3
272390,893.51,372.71,Area 3
272401,895.32,373.15,Area 3
272411,895.32,373.15,Area 3
272424,885.41,365.73,Area 3
272435,885.41,365.73,Area 3
272446,885.41,365.73,Area 3
272457,883.00,359.74,Area 3
272468,883.00,359.74,Area 3
272478,883.00,359.74,Area 3
272491,883.95,359.90,Area 3
272502,883.95,359.90,Area 3
272512,883.95,359.90,Area 3
272523,869.25,400.67,Area 3
272534,869.25,400.67,Area 3
272545,859.12,441.37,Area 3
272557,859.12,441.37,Area 3
272567,859.12,441.37,Area 3
272578,855.66,445.44,Area 3
272590,855.66,445.44,Area 3
272600,855.66,445.44,Area 3
272611,849.04,446.92,Area 3
272624,849.04,446.92,Area 3
272635,851.72,439.90,Area 3
272646,851.72,439.90,Area 3
272657,851.72,439.90,Area 3
272668,859.74,444.63,Area 3
272678,859.74,444.63,Area 3
272690,859.74,444.63,Area 3
272700,859.41,444.62,Area 3
272711,859.41,444.62,Area 3
272724,859.41,444.62,Area 3
272734,855.57,438.59,Area 3
272745,855.57,438.59,Area 3
272758,865.16,436.47,Area 3
272769,865.16,436.47,Area 3
272779,865.16,436.47,Area 3
272791,874.34,437.88,Area 3
272801,874.34,437.88,Area 3
272812,874.34,437.88,Area 3
272824,875.75,433.40,Area 3
272835,875.75,433.40,Area 3
272847,915.25,404.66,Area 3
272857,915.25,404.66,Area 3
272867,915.25,404.66,Area 3
272879,954.87,391.29,Area 3
272890,954.87,391.29,Area 3
