Time(ms),X,Y,Area
16225,, ,Model
16235,, ,Model
16246,, ,Model
16257,, ,Model
16270,, ,Model
16280,, ,Model
16291,, ,Model
16303,, ,Model
16314,, ,Model
16325,, ,Model
16336,, ,Model
16346,, ,Model
16357,, ,Model
16369,, ,Model
16380,, ,Model
16390,, ,Model
16403,, ,Model
16413,, ,Model
16424,, ,Model
16436,, ,Model
16447,, ,Model
16457,, ,Model
16469,, ,Model
16479,, ,Model
16489,, ,Model
16502,, ,Model
16514,, ,Model
16526,, ,Model
16536,, ,Model
16547,1778.00,983.29,Area 2
16558,1778.00,983.29,Area 2
16571,1318.69,804.95,Area 2
16581,1318.69,804.95,Area 2
16591,1318.69,804.95,Area 2
16603,1037.17,715.83,Area 2
16613,1037.17,715.83,Area 2
16623,1037.17,715.83,Area 2
16636,981.77,706.42,Area 2
16646,981.77,706.42,Area 2
16657,977.80,711.25,Area 2
16669,977.80,711.25,Area 2
16680,977.80,711.25,Area 2
16691,1020.07,729.99,Area 2
16703,1020.07,729.99,Area 2
16713,1020.07,729.99,Area 2
16724,1403.81,899.76,Area 2
16735,1403.81,899.76,Area 2
16746,1403.81,899.76,Area 2
16757,, ,Model
16769,, ,Model
16780,, ,Model
16790,, ,Model
16802,, ,Model
16813,, ,Model
16824,, ,Model
16837,, ,Model
16847,, ,Model
16858,, ,Model
16869,, ,Model
16879,1378.50,918.40,Area 2
16890,1378.50,918.40,Area 2
16903,1035.43,770.07,Area 2
16913,1035.43,770.07,Area 2
16924,1035.43,770.07,Area 2
16936,905.77,736.86,Area 1
16946,905.77,736.86,Area 1
16956,905.77,736.86,Area 1
16970,904.65,748.14,Area 1
16981,904.65,748.14,Area 1
16993,901.32,766.72,Area 1
17003,901.32,766.72,Area 1
17014,901.32,766.72,Area 1
17024,892.06,770.45,Area 1
17035,892.06,770.45,Area 1
17046,892.06,770.45,Area 1
17056,888.63,759.55,Area 1
17070,888.63,759.55,Area 1
17080,888.63,759.55,Area 1
17091,887.23,748.63,Area 1
17102,887.23,748.63,Area 1
