Time(ms),X,Y,Area
52007,774.44,765.44,Area 1
52018,774.44,765.44,Area 1
52028,774.44,765.44,Area 1
52040,780.16,746.88,Area 1
52052,780.16,746.88,Area 1
52063,791.25,758.88,Area 1
52073,791.25,758.88,Area 1
52085,791.25,758.88,Area 1
52095,818.73,776.31,Area 1
52106,818.73,776.31,Area 1
52120,818.73,776.31,Area 1
52130,785.68,737.38,Area 1
52140,785.68,737.38,Area 1
52153,771.83,748.96,Area 1
52164,771.83,748.96,Area 1
52174,771.83,748.96,Area 1
52186,790.97,778.98,Area 1
52197,790.97,778.98,Area 1
52207,790.97,778.98,Area 1
52219,800.79,749.74,Area 1
52230,800.79,749.74,Area 1
52240,800.79,749.74,Area 1
52251,780.59,743.16,Area 1
52262,780.59,743.16,Area 1
52272,780.59,743.16,Area 1
52285,780.51,756.52,Area 1
52295,780.51,756.52,Area 1
52306,801.80,773.76,Area 1
52319,801.80,773.76,Area 1
52329,801.80,773.76,Area 1
52340,824.16,767.17,Area 1
52352,824.16,767.17,Area 1
52363,824.16,767.17,Area 1
52374,824.70,741.91,Area 1
52385,824.70,741.91,Area 1
52396,800.86,743.75,Area 1
52406,800.86,743.75,Area 1
52419,800.86,743.75,Area 1
52430,842.44,762.86,Area 1
52441,842.44,762.86,Area 1
52452,842.44,762.86,Area 1
52462,886.35,780.34,Area 1
52473,886.35,780.34,Area 1
52486,804.12,755.61,Area 1
52496,804.12,755.61,Area 1
52507,804.12,755.61,Area 1
52520,744.80,756.60,Area 1
52531,744.80,756.60,Area 1
52541,744.80,756.60,Area 1
52552,715.53,730.77,Area 1
52563,715.53,730.77,Area 1
52573,715.53,730.77,Area 1
52586,764.20,742.90,Area 1
52596,764.20,742.90,Area 1
52607,786.30,765.14,Area 1
52619,786.30,765.14,Area 1
52629,786.30,765.14,Area 1
52640,780.67,739.61,Area 1
52652,780.67,739.61,Area 1
52663,780.67,739.61,Area 1
52673,780.14,715.95,Area 1
52685,780.14,715.95,Area 1
52696,772.26,727.87,Area 1
52707,772.26,727.87,Area 1
52719,772.26,727.87,Area 1
52730,782.15,734.96,Area 1
52741,782.15,734.96,Area 1
52752,782.15,734.96,Area 1
52762,793.36,732.60,Area 1
52772,793.36,732.60,Area 1
52785,793.36,732.60,Area 1
52795,795.25,746.91,Area 1
52806,795.25,746.91,Area 1
52819,774.20,763.62,Area 1
52829,774.20,763.62,Area 1
52840,774.20,763.62,Area 1
52852,767.55,772.01,Area 1
52863,767.55,772.01,Area 1
52874,767.55,772.01,Area 1
52886,791.16,787.79,Area 1
52897,791.16,787.79,Area 1
52908,779.87,754.69,Area 1
52919,779.87,754.69,Area 1
52929,779.87,754.69,Area 1
52940,775.29,757.81,Area 1
52952,775.29,757.81,Area 1
52962,775.29,757.81,Area 1
52972,793.10,774.74,Area 1
52986,793.10,774.74,Area 1
52997,793.10,774.74,Area 1
53007,803.48,754.99,Area 1
53019,803.48,754.99,Area 1
53029,801.38,761.51,Area 1
53040,801.38,761.51,Area 1
53052,801.38,761.51,Area 1
53063,793.67,751.93,Area 1
53074,793.67,751.93,Area 1
53085,793.67,751.93,Area 1
53096,774.30,735.64,Area 1
53106,774.30,735.64,Area 1
53119,774.30,735.64,Area 1
53130,762.21,749.64,Area 1
53141,762.21,749.64,Area 1
53152,783.74,742.98,Area 1
53162,783.74,742.98,Area 1
53173,783.74,742.98,Area 1
53185,803.12,736.34,Area 1
53195,803.12,736.34,Area 1
53206,803.12,736.34,Area 1
53218,795.40,740.55,Area 1
53229,795.40,740.55,Area 1
53239,795.40,740.55,Area 1
53252,775.76,742.84,Area 1
53263,775.76,742.84,Area 1
53273,773.43,751.71,Area 1
53285,773.43,751.71,Area 1
53297,773.43,751.71,Area 1
53307,763.31,748.86,Area 1
53318,763.31,748.86,Area 1
53329,763.31,748.86,Area 1
53339,776.52,750.03,Area 1
53352,776.52,750.03,Area 1
53363,795.03,747.91,Area 1
53374,795.03,747.91,Area 1
53386,795.03,747.91,Area 1
53397,763.31,741.01,Area 1
53407,763.31,741.01,Area 1
53418,763.31,741.01,Area 1
53428,747.56,722.49,Area 1
53439,747.56,722.49,Area 1
53452,750.10,705.11,Area 1
53463,750.10,705.11,Area 1
53474,750.10,705.11,Area 1
53485,750.10,705.11,Area 1
53496,750.10,705.11,Area 1
53506,750.10,705.11,Area 1
53519,750.10,705.11,Area 1
53529,750.10,705.11,Area 1
53539,750.10,705.11,Area 1
53552,750.10,705.11,Area 1
53562,750.10,705.11,Area 1
53572,750.10,705.11,Area 1
53585,750.10,705.11,Area 1
53596,750.10,705.11,Area 1
53607,750.10,705.11,Area 1
53619,750.10,705.11,Area 1
53629,750.10,705.11,Area 1
53639,750.10,705.11,Area 1
53652,750.10,705.11,Area 1
53663,750.10,705.11,Area 1
53674,750.10,705.11,Area 1
53686,750.10,705.11,Area 1
53696,750.10,705.11,Area 1
53707,750.10,705.11,Area 1
53718,750.10,705.11,Area 1
53730,750.10,705.11,Area 1
53740,750.10,705.11,Area 1
53752,750.10,705.11,Area 1
53762,750.10,705.11,Area 1
53774,750.10,705.11,Area 1
53785,750.10,705.11,Area 1
53796,750.10,705.11,Area 1
53806,750.10,705.11,Area 1
53819,750.10,705.11,Area 1
53831,750.10,705.11,Area 1
53842,750.10,705.11,Area 1
53852,750.10,705.11,Area 1
53862,750.10,705.11,Area 1
53873,750.10,705.11,Area 1
53885,750.10,705.11,Area 1
53895,750.10,705.11,Area 1
53906,750.10,705.11,Area 1
53918,750.10,705.11,Area 1
53928,750.10,705.11,Area 1
53939,750.10,705.11,Area 1
53952,, ,Model
53962,, ,Model
53973,, ,Model
53986,, ,Model
53996,, ,Model
54006,, ,Model
54018,, ,Model
54029,, ,Model
54040,, ,Model
54052,, ,Model
54063,, ,Model
54074,, ,Model
54085,, ,Model
54096,, ,Model
54106,, ,Model
54118,, ,Model
54129,, ,Model
54140,, ,Model
54151,, ,Model
54162,, ,Model
54172,, ,Model
54185,, ,Model
54196,, ,Model
54207,, ,Model
54219,, ,Model
54229,, ,Model
54240,, ,Model
54252,, ,Model
54263,, ,Model
54274,, ,Model
54285,, ,Model
54296,, ,Model
54306,, ,Model
54319,, ,Model
54329,, ,Model
54340,, ,Model
54352,, ,Model
54362,, ,Model
54373,, ,Model
54386,, ,Model
54396,, ,Model
54406,, ,Model
54419,, ,Model
54429,, ,Model
54439,, ,Model
54452,, ,Model
54462,, ,Model
54473,, ,Model
54485,, ,Model
54496,, ,Model
54508,, ,Model
54519,, ,Model
54529,, ,Model
54540,, ,Model
54552,, ,Model
54563,, ,Model
54573,901.51,739.95,Area 1
54586,901.51,739.95,Area 1
54596,901.51,739.95,Area 1
54607,849.01,761.84,Area 1
54619,849.01,761.84,Area 1
54630,849.01,761.84,Area 1
54640,796.51,783.72,Area 1
54652,796.51,783.72,Area 1
54664,814.83,794.64,Area 1
54675,814.83,794.64,Area 1
54685,814.83,794.64,Area 1
54695,809.61,737.36,Area 1
54706,809.61,737.36,Area 1
54719,795.94,690.21,Area 1
54730,795.94,690.21,Area 1
54741,795.94,690.21,Area 1
54752,796.00,700.89,Area 1
54762,796.00,700.89,Area 1
54773,796.00,700.89,Area 1
54786,794.09,702.23,Area 1
54796,794.09,702.23,Area 1
54807,794.09,702.23,Area 1
54819,773.81,698.55,Area 1
54829,773.81,698.55,Area 1
54840,775.65,707.50,Area 1
