Time(ms),X,Y,Area
100896,1155.53,535.30,Area 4
100907,1155.53,535.30,Area 4
100922,1155.53,535.30,Area 4
100934,1228.15,608.00,Area 2
100944,1228.15,608.00,Area 2
100956,1228.15,608.00,Area 2
100967,1098.37,657.30,Area 2
100979,1098.37,657.30,Area 2
100990,1058.12,713.21,Area 2
101007,1058.12,713.21,Area 2
101018,1005.62,708.10,Area 2
101029,1005.62,708.10,Area 2
101040,1005.62,708.10,Area 2
101051,997.90,687.99,Area 2
101063,997.90,687.99,Area 2
101073,997.90,687.99,Area 2
101083,1026.81,689.15,Area 2
101094,1026.81,689.15,Area 2
101107,1020.51,683.03,Area 2
101122,1020.51,683.03,Area 2
101133,1020.51,683.03,Area 2
101144,1002.20,669.40,Area 2
101156,1002.20,669.40,Area 2
101167,994.71,666.37,Area 2
101178,994.71,666.37,Area 2
101189,994.71,666.37,Area 2
101200,986.53,675.52,Area 2
101211,986.53,675.52,Area 2
101223,986.53,675.52,Area 2
101238,877.71,699.10,Area 1
101250,877.71,699.10,Area 1
101261,746.40,750.05,Area 1
101271,746.40,750.05,Area 1
101282,746.40,750.05,Area 1
101292,707.50,775.52,Area 1
101305,707.50,775.52,Area 1
101315,707.50,775.52,Area 1
101326,706.80,769.91,Area 1
101339,706.80,769.91,Area 1
101350,722.25,769.81,Area 1
101361,722.25,769.81,Area 1
101372,722.25,769.81,Area 1
101383,728.04,759.34,Area 1
101394,728.04,759.34,Area 1
101405,728.04,759.34,Area 1
101416,713.73,729.86,Area 1
101427,713.73,729.86,Area 1
101439,746.42,683.22,Area 1
101451,746.42,683.22,Area 1
101462,746.42,683.22,Area 1
101473,819.33,646.96,Area 1
101483,819.33,646.96,Area 1
101494,819.33,646.96,Area 1
101506,824.07,637.83,Area 1
101516,824.07,637.83,Area 1
101527,824.07,637.83,Area 1
101539,797.38,641.93,Area 1
101550,797.38,641.93,Area 1
101561,777.18,646.91,Area 1
101573,777.18,646.91,Area 1
101583,777.18,646.91,Area 1
101594,851.46,654.28,Area 1
101605,851.46,654.28,Area 1
101615,851.46,654.28,Area 1
101626,968.67,676.24,Area 2
101639,968.67,676.24,Area 2
101650,1012.65,703.19,Area 2
101660,1012.65,703.19,Area 2
101672,1012.65,703.19,Area 2
101683,1054.96,722.57,Area 2
101694,1054.96,722.57,Area 2
101706,1054.96,722.57,Area 2
101716,1045.42,727.59,Area 2
101726,1045.42,727.59,Area 2
101740,1026.48,724.97,Area 2
101751,1026.48,724.97,Area 2
101762,1026.48,724.97,Area 2
101773,1019.85,727.78,Area 2
101784,1019.85,727.78,Area 2
101794,1019.85,727.78,Area 2
101806,1071.99,732.24,Area 2
101822,1071.99,732.24,Area 2
101833,1191.47,749.92,Area 2
101843,1191.47,749.92,Area 2
101854,1191.47,749.92,Area 2
101865,1237.49,773.05,Area 2
101875,1237.49,773.05,Area 2
101889,1237.49,773.05,Area 2
101899,1239.54,774.42,Area 2
101909,1239.54,774.42,Area 2
101923,1241.03,776.89,Area 2
101939,1241.03,776.89,Area 2
101949,1241.03,776.89,Area 2
101959,1251.14,789.72,Area 2
101972,1251.14,789.72,Area 2
101983,1260.59,796.09,Area 2
101993,1260.59,796.09,Area 2
102005,1260.59,796.09,Area 2
102016,1260.59,796.09,Area 2
102026,1260.59,796.09,Area 2
102038,1260.59,796.09,Area 2
102049,1260.59,796.09,Area 2
102059,1260.59,796.09,Area 2
102072,1260.59,796.09,Area 2
102083,1260.59,796.09,Area 2
102094,1260.59,796.09,Area 2
102105,1260.59,796.09,Area 2
102116,1260.59,796.09,Area 2
102128,1260.59,796.09,Area 2
102139,1260.59,796.09,Area 2
102150,1260.59,796.09,Area 2
102161,1260.59,796.09,Area 2
102172,1260.59,796.09,Area 2
102183,1260.59,796.09,Area 2
102193,1260.59,796.09,Area 2
102205,1260.59,796.09,Area 2
102216,1260.59,796.09,Area 2
102228,1260.59,796.09,Area 2
102239,1260.59,796.09,Area 2
102250,1260.59,796.09,Area 2
102261,1260.59,796.09,Area 2
102271,1260.59,796.09,Area 2
102283,1260.59,796.09,Area 2
