Time(ms),X,Y,Area
147426,, ,Model
147437,, ,Model
147448,, ,Model
147458,, ,Model
147470,, ,Model
147481,, ,Model
147492,, ,Model
147503,, ,Model
147515,, ,Model
147525,, ,Model
147536,, ,Model
147548,, ,Model
147559,, ,Model
147569,, ,Model
147581,, ,Model
147591,, ,Model
147601,, ,Model
147615,, ,Model
147626,, ,Model
147636,, ,Model
147648,, ,Model
147659,, ,Model
147670,, ,Model
147681,, ,Model
147692,, ,Model
147703,, ,Model
147714,, ,Model
147725,, ,Model
147736,, ,Model
147748,, ,Model
147758,, ,Model
147769,, ,Model
147780,, ,Model
147792,, ,Model
147802,, ,Model
147814,, ,Model
147826,, ,Model
147836,, ,Model
147848,, ,Model
147859,, ,Model
147870,, ,Model
147880,, ,Model
147890,, ,Model
147901,, ,Model
147915,, ,Model
147926,, ,Model
147937,, ,Model
147947,, ,Model
147957,, ,Model
147968,, ,Model
147981,, ,Model
147992,, ,Model
148002,, ,Model
148015,, ,Model
148025,, ,Model
148036,, ,Model
148048,, ,Model
148058,, ,Model
148069,, ,Model
148081,, ,Model
148092,, ,Model
148103,, ,Model
148115,, ,Model
148125,, ,Model
148136,, ,Model
148147,, ,Model
148158,, ,Model
148168,, ,Model
148181,, ,Model
148191,, ,Model
148201,, ,Model
148215,, ,Model
148226,, ,Model
148237,, ,Model
148248,, ,Model
148259,, ,Model
148270,, ,Model
148281,, ,Model
148292,, ,Model
148302,, ,Model
148314,, ,Model
148325,, ,Model
148335,, ,Model
148347,, ,Model
148357,, ,Model
148368,, ,Model
148380,, ,Model
148392,, ,Model
148402,, ,Model
148414,, ,Model
148426,, ,Model
148436,, ,Model
148449,, ,Model
148464,, ,Model
148475,, ,Model
148486,, ,Model
148498,, ,Model
148508,, ,Model
148519,, ,Model
148531,, ,Model
148542,, ,Model
148552,, ,Model
148565,, ,Model
148575,, ,Model
148586,, ,Model
148597,, ,Model
148607,, ,Model
148618,, ,Model
148631,, ,Model
148642,, ,Model
148652,, ,Model
148665,, ,Model
148676,, ,Model
148687,, ,Model
148698,, ,Model
148709,, ,Model
148720,, ,Model
148731,, ,Model
148742,, ,Model
148754,, ,Model
148764,, ,Model
148775,, ,Model
148786,, ,Model
148797,, ,Model
148808,, ,Model
148819,, ,Model
148831,, ,Model
148842,, ,Model
148852,, ,Model
148864,, ,Model
148875,, ,Model
148885,, ,Model
148897,, ,Model
148908,, ,Model
148919,, ,Model
148931,, ,Model
148942,, ,Model
148952,, ,Model
148964,, ,Model
148975,, ,Model
148987,, ,Model
148998,, ,Model
149008,, ,Model
149018,, ,Model
149031,, ,Model
149041,, ,Model
149052,, ,Model
149065,, ,Model
149075,, ,Model
149085,, ,Model
149097,, ,Model
149108,, ,Model
149119,, ,Model
149131,, ,Model
149141,, ,Model
149152,, ,Model
149164,, ,Model
149175,, ,Model
149186,, ,Model
149197,, ,Model
149207,, ,Model
149218,, ,Model
149231,, ,Model
149242,, ,Model
149254,, ,Model
149265,, ,Model
149275,, ,Model
149285,, ,Model
149297,, ,Model
149308,, ,Model
149319,, ,Model
149331,, ,Model
149342,, ,Model
149353,, ,Model
149365,, ,Model
149375,, ,Model
149385,, ,Model
149397,, ,Model
149409,, ,Model
149419,, ,Model
149431,, ,Model
149442,, ,Model
149453,, ,Model
149467,, ,Model
149481,, ,Model
149491,, ,Model
149503,, ,Model
149515,, ,Model
149526,, ,Model
149538,, ,Model
149549,, ,Model
149565,, ,Model
149575,, ,Model
149585,, ,Model
149597,, ,Model
149609,, ,Model
149619,, ,Model
149631,, ,Model
149641,, ,Model
149653,, ,Model
149664,, ,Model
149674,, ,Model
149685,, ,Model
149698,, ,Model
149708,, ,Model
149719,, ,Model
149731,, ,Model
149742,, ,Model
149753,, ,Model
149764,, ,Model
149774,, ,Model
149786,, ,Model
149797,, ,Model
149807,, ,Model
149818,, ,Model
149830,, ,Model
149841,, ,Model
149853,, ,Model
149864,, ,Model
149874,, ,Model
149885,, ,Model
149897,, ,Model
149908,, ,Model
149919,, ,Model
149931,, ,Model
149942,, ,Model
149952,, ,Model
149965,, ,Model
149975,, ,Model
149985,, ,Model
149998,, ,Model
150010,, ,Model
150020,, ,Model
150031,, ,Model
150041,, ,Model
150051,, ,Model
150065,725.63,951.20,Area 1
150075,725.63,951.20,Area 1
150085,725.63,951.20,Area 1
150098,709.53,848.46,Area 1
150108,709.53,848.46,Area 1
150119,709.53,848.46,Area 1
150131,691.70,749.42,Area 1
150141,691.70,749.42,Area 1
150152,692.42,750.40,Area 1
150164,692.42,750.40,Area 1
150174,692.42,750.40,Area 1
150184,689.65,751.96,Area 1
150197,689.65,751.96,Area 1
150208,689.65,751.96,Area 1
150219,683.12,758.32,Area 1
150231,683.12,758.32,Area 1
150241,683.12,758.32,Area 1
150251,675.38,755.37,Area 1
150264,675.38,755.37,Area 1
150275,602.74,794.57,Area 1
150287,602.74,794.57,Area 1
150298,602.74,794.57,Area 1
150309,553.55,850.70,Area 1
150320,553.55,850.70,Area 1
150331,553.55,850.70,Area 1
150342,572.87,864.51,Area 1
150352,572.87,864.51,Area 1
150365,577.00,867.89,Area 1
150375,577.00,867.89,Area 1
150386,577.00,867.89,Area 1
150397,581.91,868.20,Area 1
150408,581.91,868.20,Area 1
150419,581.91,868.20,Area 1
150431,585.11,865.29,Area 1
150441,585.11,865.29,Area 1
150451,585.11,865.29,Area 1
150465,584.88,864.92,Area 1
150481,584.88,864.92,Area 1
150491,584.07,862.50,Area 1
150501,584.07,862.50,Area 1
150514,584.07,862.50,Area 1
150525,584.83,856.29,Area 1
150535,584.83,856.29,Area 1
150548,587.10,853.03,Area 1
150558,587.10,853.03,Area 1
150570,587.10,853.03,Area 1
150581,585.32,849.53,Area 1
150591,585.32,849.53,Area 1
150602,585.32,849.53,Area 1
150614,578.70,845.70,Area 1
150625,578.70,845.70,Area 1
150635,577.13,842.37,Area 1
150648,577.13,842.37,Area 1
150658,577.13,842.37,Area 1
150669,580.17,839.41,Area 1
150681,580.17,839.41,Area 1
150692,580.17,839.41,Area 1
150702,579.36,838.86,Area 1
150714,579.36,838.86,Area 1
150724,579.36,838.86,Area 1
150735,619.72,820.34,Area 1
150747,619.72,820.34,Area 1
150757,670.60,787.60,Area 1
150768,670.60,787.60,Area 1
150781,670.60,787.60,Area 1
150791,678.58,774.49,Area 1
150801,678.58,774.49,Area 1
150814,678.58,774.49,Area 1
150825,677.70,772.58,Area 1
150835,677.70,772.58,Area 1
150848,678.18,774.97,Area 1
150858,678.18,774.97,Area 1
150869,678.18,774.97,Area 1
150880,676.84,780.97,Area 1
150891,676.84,780.97,Area 1
150901,676.84,780.97,Area 1
150915,675.50,781.06,Area 1
150925,675.50,781.06,Area 1
150935,675.50,781.06,Area 1
150947,677.48,780.34,Area 1
150958,677.48,780.34,Area 1
150969,677.83,784.33,Area 1
150981,677.83,784.33,Area 1
150992,677.83,784.33,Area 1
151002,674.60,789.09,Area 1
151013,674.60,789.09,Area 1
151024,674.60,789.09,Area 1
151034,670.09,791.12,Area 1
151047,670.09,791.12,Area 1
151057,670.09,791.12,Area 1
151068,666.95,791.06,Area 1
151080,666.95,791.06,Area 1
151091,666.54,790.14,Area 1
151102,666.54,790.14,Area 1
151114,666.54,790.14,Area 1
151125,687.20,784.59,Area 1
151135,687.20,784.59,Area 1
151147,687.20,784.59,Area 1
151157,934.75,804.50,Area 1
151167,934.75,804.50,Area 1
151181,1165.47,826.74,Area 2
151192,1165.47,826.74,Area 2
151203,1165.47,826.74,Area 2
151215,1164.78,820.65,Area 2
151225,1164.78,820.65,Area 2
151236,1164.78,820.65,Area 2
151248,1159.56,817.82,Area 2
151259,1159.56,817.82,Area 2
151271,1158.65,817.37,Area 2
151282,1158.65,817.37,Area 2
151292,1158.65,817.37,Area 2
151303,1159.61,818.83,Area 2
151314,1159.61,818.83,Area 2
151325,1159.61,818.83,Area 2
151336,1157.07,816.79,Area 2
151347,1157.07,816.79,Area 2
151358,1157.07,816.79,Area 2
151368,1156.34,816.34,Area 2
151380,1156.34,816.34,Area 2
151390,1305.39,908.70,Area 2
151401,1305.39,908.70,Area 2
151415,1305.39,908.70,Area 2
151426,1451.77,997.88,Area 2
151437,1451.77,997.88,Area 2
151447,1451.77,997.88,Area 2
151458,1451.77,997.88,Area 2
151470,1451.77,997.88,Area 2
151483,1451.77,997.88,Area 2
151498,1451.77,997.88,Area 2
151508,1451.77,997.88,Area 2
151518,1451.77,997.88,Area 2
151530,1451.77,997.88,Area 2
151542,1451.77,997.88,Area 2
151552,1451.77,997.88,Area 2
151564,1451.77,997.88,Area 2
151575,1451.77,997.88,Area 2
151585,1451.77,997.88,Area 2
151598,1451.77,997.88,Area 2
151608,1451.77,997.88,Area 2
151618,1451.77,997.88,Area 2
151631,1451.77,997.88,Area 2
151642,1451.77,997.88,Area 2
151652,1451.77,997.88,Area 2
151665,1451.77,997.88,Area 2
151676,1451.77,997.88,Area 2
151686,1451.77,997.88,Area 2
151697,1451.77,997.88,Area 2
151708,1451.77,997.88,Area 2
151718,1451.77,997.88,Area 2
151730,1451.77,997.88,Area 2
151740,1451.77,997.88,Area 2
151751,1451.77,997.88,Area 2
151765,1451.77,997.88,Area 2
151776,1451.77,997.88,Area 2
151786,1451.77,997.88,Area 2
151799,1451.77,997.88,Area 2
151809,1451.77,997.88,Area 2
151819,1451.77,997.88,Area 2
151830,1451.77,997.88,Area 2
151841,1451.77,997.88,Area 2
151851,1451.77,997.88,Area 2
151864,1451.77,997.88,Area 2
151875,1451.77,997.88,Area 2
