Time(ms),X,Y,Area
382070,, ,Model
382080,, ,Model
382091,, ,Model
382102,, ,Model
382114,, ,Model
382125,, ,Model
382136,, ,Model
382146,, ,Model
382157,, ,Model
382168,, ,Model
382180,, ,Model
382191,, ,Model
382201,, ,Model
382214,, ,Model
382225,, ,Model
382235,, ,Model
382251,, ,Model
382264,, ,Model
382275,, ,Model
382285,, ,Model
382296,, ,Model
382307,, ,Model
382317,, ,Model
382330,, ,Model
382341,, ,Model
382351,, ,Model
382364,, ,Model
382374,, ,Model
382385,, ,Model
382397,, ,Model
382407,, ,Model
382418,, ,Model
382430,, ,Model
382441,, ,Model
382453,, ,Model
382464,, ,Model
382475,, ,Model
382486,, ,Model
382497,, ,Model
382508,, ,Model
382518,, ,Model
382531,, ,Model
382542,, ,Model
382553,, ,Model
382563,, ,Model
382574,, ,Model
382584,, ,Model
382598,, ,Model
382609,, ,Model
382619,, ,Model
382630,, ,Model
382641,, ,Model
382651,, ,Model
382664,, ,Model
382674,, ,Model
382685,, ,Model
382697,, ,Model
382708,, ,Model
382719,, ,Model
382730,, ,Model
382741,, ,Model
382751,, ,Model
382765,, ,Model
382781,, ,Model
382791,, ,Model
382802,, ,Model
382814,, ,Model
382825,, ,Model
382835,, ,Model
382847,, ,Model
382858,, ,Model
382869,, ,Model
382881,, ,Model
382892,, ,Model
382902,, ,Model
382913,, ,Model
382924,, ,Model
382934,, ,Model
382947,, ,Model
382958,, ,Model
382968,, ,Model
382980,, ,Model
382991,, ,Model
383002,, ,Model
383013,, ,Model
383025,, ,Model
383035,, ,Model
383048,, ,Model
383058,, ,Model
383069,, ,Model
383080,, ,Model
383091,, ,Model
383102,, ,Model
383113,, ,Model
383123,, ,Model
383133,, ,Model
383146,, ,Model
383157,, ,Model
383168,, ,Model
383180,, ,Model
383192,, ,Model
383203,, ,Model
383214,, ,Model
383225,, ,Model
383235,, ,Model
383248,, ,Model
383258,, ,Model
383268,, ,Model
383280,, ,Model
383291,, ,Model
383302,, ,Model
383314,, ,Model
383324,, ,Model
383335,, ,Model
383348,, ,Model
383358,, ,Model
383369,, ,Model
383381,, ,Model
383391,, ,Model
383402,, ,Model
383414,, ,Model
383425,, ,Model
383435,, ,Model
383447,, ,Model
383458,, ,Model
383469,, ,Model
383480,, ,Model
383490,, ,Model
383501,, ,Model
383514,, ,Model
383525,, ,Model
383535,, ,Model
383548,, ,Model
383558,, ,Model
383568,, ,Model
383581,, ,Model
383592,, ,Model
383602,, ,Model
383614,, ,Model
383624,, ,Model
383634,, ,Model
383648,, ,Model
383658,, ,Model
383669,, ,Model
383680,, ,Model
383691,, ,Model
383702,, ,Model
383713,, ,Model
383724,, ,Model
383735,, ,Model
383747,, ,Model
383758,, ,Model
383768,, ,Model
383782,, ,Model
383796,, ,Model
383808,, ,Model
383819,, ,Model
383831,, ,Model
383841,, ,Model
383852,, ,Model
383864,, ,Model
383875,, ,Model
383885,, ,Model
383897,, ,Model
383907,, ,Model
383919,, ,Model
383930,, ,Model
383941,, ,Model
383951,, ,Model
383964,, ,Model
383974,, ,Model
383984,, ,Model
383997,, ,Model
384007,, ,Model
384018,, ,Model
384031,, ,Model
384041,, ,Model
384052,, ,Model
384063,, ,Model
384073,, ,Model
384084,, ,Model
384097,, ,Model
384108,, ,Model
384118,, ,Model
384131,, ,Model
384142,, ,Model
384152,, ,Model
384164,, ,Model
384174,, ,Model
384185,, ,Model
384198,, ,Model
384208,, ,Model
384218,, ,Model
384231,, ,Model
384241,, ,Model
384253,, ,Model
384263,, ,Model
384274,, ,Model
384285,, ,Model
384297,, ,Model
384308,, ,Model
384318,, ,Model
384331,, ,Model
384341,, ,Model
384352,, ,Model
384364,, ,Model
384375,, ,Model
384385,, ,Model
384397,, ,Model
384407,, ,Model
384418,, ,Model
384431,, ,Model
384442,, ,Model
384453,, ,Model
384463,, ,Model
384474,, ,Model
384485,, ,Model
384497,, ,Model
384507,, ,Model
384518,, ,Model
384531,, ,Model
384542,, ,Model
384553,, ,Model
384563,, ,Model
384574,, ,Model
384585,, ,Model
384597,, ,Model
384608,, ,Model
384619,, ,Model
384630,, ,Model
384640,, ,Model
384652,, ,Model
384663,, ,Model
384674,, ,Model
384685,, ,Model
384697,, ,Model
384707,, ,Model
384717,, ,Model
384730,, ,Model
384741,, ,Model
384752,, ,Model
384764,, ,Model
384774,, ,Model
384784,, ,Model
384796,, ,Model
384807,, ,Model
384817,, ,Model
384830,, ,Model
384841,, ,Model
384851,, ,Model
384864,, ,Model
384875,, ,Model
384886,, ,Model
384897,, ,Model
384907,, ,Model
384918,, ,Model
384931,, ,Model
384947,, ,Model
384958,, ,Model
384969,, ,Model
384980,, ,Model
384990,, ,Model
385001,, ,Model
385014,, ,Model
385024,, ,Model
385035,, ,Model
385047,, ,Model
385057,, ,Model
385068,, ,Model
385080,, ,Model
385091,, ,Model
385101,, ,Model
385114,, ,Model
385125,, ,Model
385136,, ,Model
385147,, ,Model
385157,, ,Model
385168,, ,Model
385180,, ,Model
385191,, ,Model
385201,, ,Model
385214,, ,Model
385225,, ,Model
385235,, ,Model
385247,, ,Model
385257,, ,Model
385268,736.99,593.58,Area 1
385280,736.99,593.58,Area 1
385291,736.99,593.58,Area 1
385302,784.82,602.14,Area 1
385313,784.82,602.14,Area 1
385324,784.82,602.14,Area 1
385334,773.13,616.94,Area 1
385347,773.13,616.94,Area 1
385357,691.43,679.73,Area 1
385367,691.43,679.73,Area 1
385381,691.43,679.73,Area 1
385391,702.43,687.23,Area 1
385402,702.43,687.23,Area 1
385414,702.43,687.23,Area 1
385425,735.61,638.17,Area 1
