Time(ms),X,Y,Area
135756,, ,Model
135767,, ,Model
135777,, ,Model
135788,, ,Model
135801,, ,Model
135811,, ,Model
135822,, ,Model
135832,, ,Model
135843,, ,Model
135854,, ,Model
135866,, ,Model
135876,, ,Model
135887,, ,Model
135901,, ,Model
135911,, ,Model
135922,, ,Model
135933,, ,Model
135943,, ,Model
135953,, ,Model
135967,, ,Model
135978,, ,Model
135989,, ,Model
136000,, ,Model
136011,, ,Model
136021,, ,Model
136033,, ,Model
136044,, ,Model
136056,, ,Model
136067,, ,Model
136078,, ,Model
136088,, ,Model
136101,, ,Model
136111,, ,Model
136122,, ,Model
136134,, ,Model
136144,, ,Model
136155,, ,Model
136166,, ,Model
136177,, ,Model
136188,, ,Model
136200,, ,Model
136210,, ,Model
136221,, ,Model
136233,, ,Model
136244,, ,Model
136254,, ,Model
136267,, ,Model
136277,, ,Model
136288,, ,Model
136300,, ,Model
136311,, ,Model
136322,, ,Model
136334,, ,Model
136345,, ,Model
136355,, ,Model
136367,, ,Model
136377,, ,Model
136387,, ,Model
136400,, ,Model
136411,, ,Model
136422,, ,Model
136433,, ,Model
136443,, ,Model
136453,, ,Model
136466,, ,Model
136477,, ,Model
136488,, ,Model
136500,, ,Model
136510,, ,Model
136521,, ,Model
136533,, ,Model
136544,, ,Model
136555,, ,Model
136566,, ,Model
136578,, ,Model
136588,, ,Model
136601,, ,Model
136611,, ,Model
136621,, ,Model
136633,, ,Model
136644,, ,Model
136654,, ,Model
136666,, ,Model
136677,, ,Model
136687,, ,Model
136700,, ,Model
136711,, ,Model
136721,, ,Model
136734,, ,Model
136744,, ,Model
136755,, ,Model
136766,, ,Model
136777,, ,Model
136787,, ,Model
136800,, ,Model
136811,, ,Model
136821,, ,Model
136833,, ,Model
136843,, ,Model
136853,, ,Model
136867,, ,Model
136877,, ,Model
136887,, ,Model
136900,, ,Model
136911,, ,Model
136921,, ,Model
136934,, ,Model
136944,, ,Model
136955,, ,Model
136967,, ,Model
136977,, ,Model
136987,, ,Model
137000,, ,Model
137010,, ,Model
137020,, ,Model
137033,, ,Model
137044,, ,Model
137055,, ,Model
137067,, ,Model
137077,, ,Model
137087,, ,Model
137100,, ,Model
137110,, ,Model
137120,, ,Model
137133,, ,Model
137143,, ,Model
137154,, ,Model
137166,, ,Model
137176,, ,Model
137187,, ,Model
137199,, ,Model
137210,, ,Model
137220,, ,Model
137233,, ,Model
137244,, ,Model
137254,, ,Model
137266,, ,Model
137276,, ,Model
137287,, ,Model
137299,, ,Model
137309,, ,Model
137320,, ,Model
137333,, ,Model
137344,, ,Model
137354,, ,Model
137366,, ,Model
137377,, ,Model
