Time(ms),X,Y,Area
169900,1019.90,994.11,Area 2
169917,1019.90,994.11,Area 2
169935,1019.90,994.11,Area 2
169952,1019.90,994.11,Area 2
169966,1019.90,994.11,Area 2
169982,1019.90,994.11,Area 2
169999,1019.90,994.11,Area 2
170016,1019.90,994.11,Area 2
170026,, ,Model
170038,, ,Model
170049,, ,Model
170067,, ,Model
170081,, ,Model
170092,, ,Model
170103,, ,Model
170119,, ,Model
170134,, ,Model
170150,, ,Model
170160,, ,Model
170172,, ,Model
170183,, ,Model
170199,, ,Model
170218,, ,Model
170235,, ,Model
170253,, ,Model
170266,, ,Model
170276,, ,Model
170288,, ,Model
170299,, ,Model
170309,, ,Model
170320,, ,Model
170333,, ,Model
170352,, ,Model
170370,, ,Model
170386,, ,Model
170404,, ,Model
170418,, ,Model
170432,, ,Model
170450,, ,Model
170461,, ,Model
170475,, ,Model
170486,, ,Model
170503,, ,Model
170517,, ,Model
170532,, ,Model
170547,, ,Model
170559,, ,Model
170571,, ,Model
170582,, ,Model
170593,, ,Model
170604,, ,Model
170614,, ,Model
170626,, ,Model
170636,, ,Model
170647,, ,Model
170658,, ,Model
170668,, ,Model
170681,, ,Model
170692,, ,Model
170704,, ,Model
170717,, ,Model
170732,, ,Model
170743,, ,Model
170754,, ,Model
170766,, ,Model
170782,, ,Model
170793,, ,Model
170805,, ,Model
170815,, ,Model
170826,, ,Model
170836,, ,Model
170848,, ,Model
170859,, ,Model
170869,, ,Model
170880,, ,Model
170891,, ,Model
170902,, ,Model
170913,, ,Model
170924,, ,Model
170935,, ,Model
170948,, ,Model
170959,, ,Model
170970,, ,Model
170981,, ,Model
170991,, ,Model
171003,, ,Model
171015,, ,Model
171025,, ,Model
171035,, ,Model
171047,, ,Model
171058,, ,Model
171069,, ,Model
171081,, ,Model
171091,, ,Model
171102,, ,Model
171114,1019.58,1037.86,Area 2
171125,1019.58,1037.86,Area 2
171135,1019.58,1037.86,Area 2
171148,806.76,854.44,Area 1
171159,806.76,854.44,Area 1
171169,806.76,854.44,Area 1
171181,748.68,804.08,Area 1
171192,748.68,804.08,Area 1
171202,748.68,804.08,Area 1
171214,763.56,820.47,Area 1
171225,763.56,820.47,Area 1
171236,757.62,827.05,Area 1
171249,757.62,827.05,Area 1
171267,742.45,822.01,Area 1
171282,742.45,822.01,Area 1
171293,742.45,822.01,Area 1
171305,739.45,827.44,Area 1
171315,739.45,827.44,Area 1
171330,735.31,834.34,Area 1
171341,735.31,834.34,Area 1
171353,735.31,834.34,Area 1
171364,723.26,835.45,Area 1
171375,723.26,835.45,Area 1
171385,723.26,835.45,Area 1
171397,726.15,844.88,Area 1
171408,726.15,844.88,Area 1
171419,741.96,856.69,Area 1
171431,741.96,856.69,Area 1
171441,741.96,856.69,Area 1
171452,743.42,864.45,Area 1
171464,743.42,864.45,Area 1
171476,743.42,864.45,Area 1
171486,736.57,864.78,Area 1
171497,736.57,864.78,Area 1
171507,736.57,864.78,Area 1
171519,746.10,869.32,Area 1
171531,746.10,869.32,Area 1
171541,743.95,875.67,Area 1
171551,743.95,875.67,Area 1
171564,743.95,875.67,Area 1
171575,724.26,883.42,Area 1
171586,724.26,883.42,Area 1
171598,724.57,892.23,Area 1
171609,724.57,892.23,Area 1
171619,724.57,892.23,Area 1
171631,730.21,898.97,Area 1
171642,730.21,898.97,Area 1
171652,730.21,898.97,Area 1
171665,745.00,859.31,Area 1
171675,745.00,859.31,Area 1
171687,745.00,859.31,Area 1
171697,754.20,804.37,Area 1
171708,754.20,804.37,Area 1
171719,747.15,796.30,Area 1
171732,747.15,796.30,Area 1
171742,747.15,796.30,Area 1
171754,752.13,799.59,Area 1
171764,752.13,799.59,Area 1
171775,752.13,799.59,Area 1
171787,755.20,800.05,Area 1
171799,755.20,800.05,Area 1
171813,754.48,798.41,Area 1
171823,754.48,798.41,Area 1
171834,754.48,798.41,Area 1
171848,764.65,799.27,Area 1
171859,764.65,799.27,Area 1
171869,764.65,799.27,Area 1
171881,766.45,792.49,Area 1
171891,766.45,792.49,Area 1
171902,761.99,786.06,Area 1
171914,761.99,786.06,Area 1
171925,761.99,786.06,Area 1
171936,762.80,788.28,Area 1
171948,762.80,788.28,Area 1
171958,762.80,788.28,Area 1
171969,761.76,788.08,Area 1
171981,761.76,788.08,Area 1
171991,761.76,788.08,Area 1
172001,759.22,787.99,Area 1
172014,759.22,787.99,Area 1
172024,752.70,791.90,Area 1
172034,752.70,791.90,Area 1
172048,752.70,791.90,Area 1
