Time(ms),X,Y,Area
160171,715.55,602.08,Area 1
160185,715.55,602.08,Area 1
160196,715.55,602.08,Area 1
160209,718.58,601.29,Area 1
160220,718.58,601.29,Area 1
160230,718.73,601.50,Area 1
160242,718.73,601.50,Area 1
160253,718.73,601.50,Area 1
160265,716.74,601.24,Area 1
160276,716.74,601.24,Area 1
160286,716.74,601.24,Area 1
160297,715.76,598.81,Area 1
160309,715.76,598.81,Area 1
160320,712.73,601.68,Area 1
160331,712.73,601.68,Area 1
160342,712.73,601.68,Area 1
160352,711.22,607.17,Area 1
160363,711.22,607.17,Area 1
160376,711.22,607.17,Area 1
160386,712.42,606.36,Area 1
160397,712.42,606.36,Area 1
160409,712.24,606.01,Area 1
160419,712.24,606.01,Area 1
160430,712.24,606.01,Area 1
160443,712.79,608.92,Area 1
160453,712.79,608.92,Area 1
160464,712.79,608.92,Area 1
160476,711.75,612.11,Area 1
160487,711.75,612.11,Area 1
160497,711.75,612.11,Area 1
160509,710.17,609.87,Area 1
160520,710.17,609.87,Area 1
160531,710.82,611.18,Area 1
160542,710.82,611.18,Area 1
160553,710.82,611.18,Area 1
160564,708.64,617.25,Area 1
160576,708.64,617.25,Area 1
160586,708.64,617.25,Area 1
160597,706.76,624.13,Area 1
160609,706.76,624.13,Area 1
160621,706.88,632.41,Area 1
160632,706.88,632.41,Area 1
160643,706.88,632.41,Area 1
160654,706.58,636.18,Area 1
160664,706.58,636.18,Area 1
160676,706.58,636.18,Area 1
160686,709.22,636.64,Area 1
160696,709.22,636.64,Area 1
160709,709.22,636.64,Area 1
160720,712.50,638.88,Area 1
160730,712.50,638.88,Area 1
160742,723.16,625.41,Area 1
160753,723.16,625.41,Area 1
160764,723.16,625.41,Area 1
160776,740.11,612.94,Area 1
160786,740.11,612.94,Area 1
160797,740.11,612.94,Area 1
160808,747.59,612.93,Area 1
160819,747.59,612.93,Area 1
160829,743.69,615.03,Area 1
160843,743.69,615.03,Area 1
160853,743.69,615.03,Area 1
160863,739.54,615.06,Area 1
160876,739.54,615.06,Area 1
160887,739.54,615.06,Area 1
160897,843.64,624.57,Area 1
160909,843.64,624.57,Area 1
160920,843.64,624.57,Area 1
160930,971.22,642.90,Area 2
160942,971.22,642.90,Area 2
160953,991.26,644.17,Area 2
160964,991.26,644.17,Area 2
160976,991.26,644.17,Area 2
160986,987.96,642.45,Area 2
160996,987.96,642.45,Area 2
161009,987.96,642.45,Area 2
161019,987.09,636.74,Area 2
161029,987.09,636.74,Area 2
161045,983.79,631.62,Area 2
161055,983.79,631.62,Area 2
161066,983.79,631.62,Area 2
161077,982.43,632.09,Area 2
161088,982.43,632.09,Area 2
161099,982.43,632.09,Area 2
161109,981.73,632.37,Area 2
161120,981.73,632.37,Area 2
161131,981.73,632.37,Area 2
161143,981.06,632.72,Area 2
161153,981.06,632.72,Area 2
161163,981.50,630.57,Area 2
161175,981.50,630.57,Area 2
161186,981.50,630.57,Area 2
161196,979.84,633.35,Area 2
161209,979.84,633.35,Area 2
161219,979.84,633.35,Area 2
161230,976.77,638.98,Area 2
161242,976.77,638.98,Area 2
161252,976.77,638.98,Area 2
161263,974.96,640.45,Area 2
161276,974.96,640.45,Area 2
161288,977.95,641.97,Area 2
161298,977.95,641.97,Area 2
161309,977.95,641.97,Area 2
161320,977.16,645.08,Area 2
161330,977.16,645.08,Area 2
161342,977.16,645.08,Area 2
161353,973.97,643.65,Area 2
161363,973.97,643.65,Area 2
161376,979.33,642.62,Area 2
161386,979.33,642.62,Area 2
161396,979.33,642.62,Area 2
161406,977.18,641.31,Area 2
161416,977.18,641.31,Area 2
161427,977.18,641.31,Area 2
161438,963.42,642.46,Area 1
161449,963.42,642.46,Area 1
161460,963.42,642.46,Area 1
161471,882.80,535.02,Area 3
161482,882.80,535.02,Area 3
161492,882.80,535.02,Area 3
161502,799.93,413.02,Area 3
161513,799.93,413.02,Area 3
161526,799.93,413.02,Area 3
161536,795.11,402.30,Area 3
161546,795.11,402.30,Area 3
161559,799.63,404.72,Area 3
161570,799.63,404.72,Area 3
161580,799.63,404.72,Area 3
161593,793.70,404.14,Area 3
161603,793.70,404.14,Area 3
161614,793.70,404.14,Area 3
161625,791.49,403.88,Area 3
161635,791.49,403.88,Area 3
161646,791.49,403.88,Area 3
161659,797.25,407.85,Area 3
161669,797.25,407.85,Area 3
161680,835.95,515.31,Area 3
161692,835.95,515.31,Area 3
161702,835.95,515.31,Area 3
161713,870.88,620.62,Area 1
161726,870.88,620.62,Area 1
161736,870.88,620.62,Area 1
161746,870.80,618.32,Area 1
161756,870.80,618.32,Area 1
161767,870.80,618.32,Area 1
161778,868.15,615.32,Area 1
